usuario_id,anio_nacimiento,ciudad,ingreso_estimado,fecha_alta,dias_desde_ultimo_pedido,gasto_restaurantes,gasto_mercados,gasto_bebidas,gasto_farmacia,gasto_kioscos,gasto_premium,pedidos_con_descuento,pedidos_app,pedidos_web,pedidos_local,visitas_app_mes,cupon_hot_sale,cupon_dia_del_amigo,cupon_cyber_monday,cupon_navidad,cupon_finde_largo,reclamo,respuesta_ultima_campania
5247,1955,GBA,968125.0,2026-05-10,25,31000,6000,1000,2000,0,5000,2,0,1,4,4,0,0,0,0,0,0,0
6853,1982,Córdoba,1894425.0,2025-07-04,26,712000,538000,13000,69000,26000,80000,1,6,3,11,1,0,0,0,1,1,0,1
3312,1988,CABA,854400.0,2026-05-12,32,5000,24000,14000,19000,7000,20000,4,0,3,4,6,0,0,0,0,0,0,0
2002,1958,CABA,1799100.0,2025-05-20,24,587000,932000,34000,180000,51000,86000,1,6,5,5,3,0,0,0,0,0,0,0
5079,1971,CABA,,2025-03-03,8,71000,16000,0,0,1000,9000,4,1,2,3,8,0,0,0,0,0,0,0
1100,1960,Córdoba,1031875.0,2026-03-24,56,24000,22000,2000,0,4000,9000,4,1,3,3,5,0,0,0,0,0,0,0
4961,1974,Córdoba,531375.0,2026-01-21,97,29000,25000,2000,2000,0,3000,4,1,2,4,4,0,0,0,0,0,0,0
762,1981,Rosario,1894350.0,2026-05-02,6,340000,134000,14000,258000,21000,56000,1,5,7,8,4,0,0,0,0,0,0,0
6097,1959,CABA,1266600.0,2025-01-16,29,313000,104000,4000,6000,8000,126000,9,1,8,6,9,0,0,0,0,0,0,0
3491,1975,CABA,1397850.0,2025-04-29,20,384000,364000,101000,119000,60000,232000,4,6,11,8,7,0,0,0,0,0,0,0
11056,1974,CABA,1802475.0,2024-10-27,19,546000,410000,0,119000,91000,22000,1,4,3,10,1,0,0,0,0,0,0,0
7793,1976,CABA,1551525.0,2025-08-31,12,641000,84000,30000,0,7000,38000,3,4,10,7,6,0,0,0,1,0,0,0
2964,1981,CABA,671800.0,2025-10-16,92,3000,8000,16000,3000,10000,32000,1,1,1,2,6,0,0,0,0,0,0,0
5519,1956,CABA,1602250.0,2025-08-07,3,316000,161000,51000,76000,58000,135000,1,9,6,4,5,0,0,0,0,0,0,1
11178,1972,Córdoba,1059850.0,2026-03-23,9,15000,10000,1000,0,2000,4000,1,0,1,3,7,0,0,0,0,0,0,0
2157,1972,CABA,657250.0,2025-01-12,11,15000,16000,5000,11000,8000,22000,4,0,2,4,6,0,0,0,0,0,0,0
2811,1963,GBA,1222950.0,2026-04-12,76,52000,9000,0,0,0,1000,2,0,1,4,4,0,0,0,0,0,0,0
4086,1959,CABA,467250.0,2024-12-28,21,6000,7000,4000,23000,1000,19000,1,1,1,2,8,0,0,0,0,0,0,0
3762,1986,GBA,1746675.0,2025-04-02,8,196000,512000,130000,33000,0,54000,1,5,3,8,1,1,0,0,0,0,0,1
10897,1974,CABA,1686125.0,2024-08-12,2,757000,217000,80000,29000,80000,11000,5,6,9,12,6,0,0,0,0,0,0,0
5989,1959,Rosario,1958825.0,2025-04-16,13,752000,476000,153000,39000,122000,34000,1,2,10,11,8,0,0,0,0,0,0,0
1966,1965,GBA,2115450.0,2025-11-22,13,684000,801000,66000,21000,100000,0,1,9,6,10,2,0,0,0,0,1,0,0
7235,1975,Rosario,425075.0,2025-12-09,25,2000,12000,8000,4000,5000,7000,3,0,2,4,5,0,0,0,0,0,0,0
4927,1971,CABA,415650.0,2026-01-15,59,8000,22000,1000,21000,3000,13000,3,0,3,3,9,0,0,0,0,0,0,0
10245,1986,Rosario,2022750.0,2024-10-31,31,160000,369000,39000,67000,80000,41000,1,3,3,8,1,0,0,0,0,0,0,0
8686,1979,Rosario,593100.0,2025-01-08,66,5000,15000,18000,0,23000,14000,2,0,2,3,8,0,0,0,0,0,0,0
10711,1945,CABA,1743875.0,2025-10-02,6,217000,373000,23000,111000,77000,93000,1,6,3,12,1,0,0,0,0,0,0,0
10067,1976,Rosario,629400.0,2025-08-10,8,4000,4000,0,0,0,5000,1,0,1,2,7,0,0,0,0,0,0,0
1139,1984,GBA,1833900.0,2026-02-06,20,1050000,322000,14000,0,14000,112000,1,11,5,5,2,1,0,1,0,1,0,1
6875,1965,GBA,818175.0,2024-08-28,21,167000,180000,13000,86000,13000,70000,2,3,7,5,8,0,0,0,0,0,0,0
3386,1992,CABA,873375.0,2025-06-21,91,34000,66000,10000,3000,4000,20000,1,1,2,4,7,0,0,0,0,0,0,0
4442,1961,CABA,1163100.0,2025-04-05,72,31000,35000,14000,26000,19000,52000,2,1,1,5,3,0,0,0,0,0,0,0
8867,1988,GBA,1688650.0,2024-08-31,18,864000,768000,38000,150000,134000,172000,1,10,4,5,3,0,0,0,0,0,0,0
8430,1957,CABA,549850.0,2024-12-24,63,9000,6000,1000,3000,0,3000,1,0,0,3,5,0,0,0,0,0,0,0
3706,1978,CABA,716175.0,2025-08-21,97,19000,29000,12000,0,8000,26000,1,2,2,2,7,0,0,1,0,0,0,1
10524,1963,Córdoba,1236900.0,2025-06-20,17,386000,95000,41000,54000,23000,196000,4,11,2,5,2,0,0,0,0,0,0,0
6770,1985,CABA,533875.0,2025-08-20,87,5000,14000,5000,0,13000,31000,2,1,2,2,6,0,0,1,0,0,0,1
6141,1972,Córdoba,1237350.0,2025-04-25,28,191000,97000,6000,0,9000,82000,2,1,6,5,7,0,0,0,0,0,0,0
1646,1972,Rosario,630600.0,2026-03-16,61,4000,12000,2000,11000,9000,8000,2,1,1,3,3,0,0,0,0,0,0,0
10609,1962,GBA,1069225.0,2025-10-12,32,71000,13000,1000,3000,0,0,2,1,1,4,4,0,0,0,0,0,0,0
2863,1970,CABA,,2025-08-23,27,738000,172000,50000,52000,20000,20000,6,3,2,10,7,1,0,0,1,0,0,0
1802,1971,CABA,1619875.0,2025-01-17,30,412000,119000,29000,38000,5000,77000,3,3,3,12,2,0,0,0,0,0,0,0
9703,1970,GBA,952425.0,2024-10-15,16,77000,35000,1000,0,2000,69000,4,2,3,2,7,0,0,1,0,0,0,1
6859,1987,CABA,730900.0,2025-10-08,64,37000,24000,9000,16000,4000,9000,2,0,4,3,9,0,0,0,0,0,0,0
4743,1969,GBA,1406050.0,2025-03-03,17,689000,167000,8000,11000,8000,88000,5,4,8,11,6,0,0,0,0,0,0,0
8147,1960,CABA,786350.0,2025-07-06,5,28000,11000,0,0,0,9000,3,0,2,3,8,0,0,0,0,0,0,0
2882,1975,Rosario,1697325.0,2024-10-01,12,711000,142000,18000,49000,28000,47000,2,2,3,9,8,0,0,0,0,0,0,0
9422,1989,CABA,959000.0,2025-05-31,85,36000,42000,21000,20000,2000,10000,2,1,2,4,3,0,0,0,0,0,0,0
3498,1976,GBA,1385600.0,2024-11-25,4,462000,184000,53000,10000,61000,107000,4,5,7,9,6,0,0,1,0,0,0,1
10339,1954,Córdoba,,2025-06-23,78,161000,22000,0,0,0,24000,2,1,4,4,6,0,0,0,0,0,0,0
10260,1965,Córdoba,1128575.0,2025-08-26,71,202000,74000,5000,11000,5000,14000,3,1,6,5,7,0,0,0,0,0,0,0
5236,1979,CABA,1939200.0,2024-08-25,13,1230000,396000,178000,232000,0,158000,1,2,10,8,5,1,0,0,1,1,0,0
9972,1955,GBA,1150375.0,2026-04-13,65,38000,2000,0,0,0,6000,1,0,1,3,7,0,1,1,0,0,0,0
6497,1960,CABA,1291275.0,2024-11-07,5,293000,23000,6000,13000,6000,92000,4,2,6,5,8,0,0,0,0,0,0,0
304,1981,Córdoba,573600.0,2025-12-23,30,19000,19000,5000,4000,3000,26000,3,0,3,3,7,0,0,0,0,0,0,0
6173,1979,CABA,1932450.0,2025-11-02,16,425000,292000,35000,23000,115000,79000,1,6,6,11,3,0,0,0,0,0,0,0
6119,1963,GBA,918400.0,2025-05-10,7,10000,3000,0,0,0,4000,1,0,1,2,6,0,0,0,0,0,0,0
9240,1971,GBA,1512600.0,2026-02-07,24,458000,24000,4000,6000,0,34000,2,2,6,8,6,0,0,0,0,0,0,0
10037,1993,CABA,1857325.0,2026-05-04,29,375000,335000,91000,93000,152000,81000,1,4,5,6,2,0,0,0,0,0,0,0
4278,1983,GBA,2179700.0,2025-06-03,16,910000,724000,74000,49000,111000,55000,1,2,10,6,3,0,0,0,0,0,0,1
241,1952,CABA,2096100.0,2025-05-12,27,901000,345000,31000,75000,31000,191000,1,4,4,11,1,0,0,0,0,1,0,0
5125,1960,CABA,1988250.0,2025-05-17,7,333000,815000,42000,129000,0,29000,1,10,4,11,2,0,0,0,0,0,0,0
9516,1971,Rosario,1227950.0,2024-08-18,17,620000,239000,98000,99000,54000,119000,2,7,9,10,7,0,1,0,1,0,0,1
4832,1979,CABA,681100.0,2026-03-07,67,6000,17000,24000,3000,5000,46000,2,2,2,2,7,0,0,0,0,0,0,0
3887,1970,CABA,681050.0,2024-11-11,6,3000,26000,1000,20000,17000,39000,2,0,2,3,9,0,0,0,0,0,0,1
4268,1959,CABA,1328850.0,2026-06-09,30,129000,21000,1000,0,0,7000,1,1,3,4,4,0,0,0,0,0,0,0
2375,1972,CABA,756525.0,2024-09-25,93,8000,5000,3000,0,0,6000,1,0,0,3,8,0,0,0,0,0,0,0
405,1964,CABA,1040950.0,2025-02-13,32,315000,31000,0,4000,0,91000,4,5,5,3,8,0,0,1,0,0,0,0
9595,1961,CABA,1606500.0,2025-01-11,13,539000,816000,0,20000,169000,30000,1,5,4,4,3,0,0,0,0,0,0,1
6200,1951,CABA,1897575.0,2025-04-08,9,340000,185000,38000,130000,108000,100000,2,6,6,9,3,0,0,0,0,0,0,0
7617,1974,CABA,1059325.0,2025-08-15,95,67000,61000,8000,3000,5000,19000,5,1,2,5,5,0,0,0,0,0,0,0
11176,1970,GBA,1649200.0,2026-05-12,1,376000,83000,4000,19000,9000,4000,2,4,5,7,3,0,0,0,0,0,0,0
49,1970,CABA,514675.0,2026-05-11,30,2000,6000,1000,4000,3000,9000,1,1,1,2,7,0,0,0,0,0,0,0
3479,1950,CABA,420325.0,2025-07-19,98,4000,11000,2000,12000,8000,13000,1,0,2,3,7,0,0,1,0,0,0,0
1600,1965,Córdoba,1424050.0,2025-10-11,26,292000,77000,3000,10000,3000,26000,7,3,6,5,7,0,0,0,0,0,0,0
9206,1968,CABA,1934550.0,2026-01-07,9,491000,231000,105000,112000,48000,134000,2,7,5,12,1,0,0,0,0,1,0,0
7679,1985,GBA,757450.0,2026-05-19,86,6000,12000,1000,6000,3000,0,1,1,1,3,3,0,0,0,0,0,0,0
2829,1955,CABA,1630250.0,2026-03-10,11,626000,70000,7000,0,0,28000,2,3,9,8,6,1,0,0,1,0,0,0
8180,1952,Córdoba,1483850.0,2025-11-15,27,233000,53000,5000,3000,2000,14000,3,1,6,5,6,0,0,0,0,0,0,0
5684,1971,Córdoba,1115875.0,2025-10-11,9,56000,9000,0,0,0,3000,2,0,2,3,7,0,0,0,0,0,0,0
5863,1953,CABA,1192575.0,2025-05-29,19,359000,134000,26000,13000,0,123000,4,3,6,8,5,0,0,0,0,0,0,0
10157,1965,CABA,1492150.0,2026-01-25,8,89000,89000,42000,34000,15000,5000,1,1,4,6,4,0,0,0,0,0,0,0
10703,1975,Córdoba,1152450.0,2024-08-18,89,57000,27000,0,0,0,36000,4,2,3,2,8,0,0,0,0,0,0,0
8080,1986,CABA,670400.0,2024-08-17,86,5000,6000,4000,3000,1000,3000,1,0,0,3,4,0,0,0,0,0,0,0
3254,1971,CABA,1772150.0,2025-10-14,25,407000,239000,88000,103000,70000,53000,1,4,5,4,2,0,0,0,0,0,0,0
4406,1970,CABA,1685475.0,2025-01-16,15,846000,352000,56000,91000,84000,42000,4,4,9,8,5,0,0,0,0,0,0,0
1604,1960,Córdoba,1183825.0,2025-11-13,7,184000,19000,8000,8000,2000,4000,3,2,2,6,5,0,0,0,0,0,0,0
6982,1976,CABA,1851700.0,2025-03-19,18,783000,537000,76000,140000,30000,15000,1,10,4,9,2,0,0,0,0,0,0,0
0,1985,CABA,1773775.0,2025-05-04,30,239000,554000,87000,254000,10000,54000,1,4,3,9,1,0,0,0,0,0,0,0
1215,1978,CABA,1761000.0,2025-10-08,2,690000,499000,102000,76000,117000,88000,1,10,5,7,3,1,0,0,0,0,0,0
7503,1976,CABA,1895625.0,2024-10-12,4,1032000,779000,105000,137000,105000,51000,0,8,5,9,4,0,0,1,0,0,0,1
9988,1976,Córdoba,1759475.0,2025-03-03,24,553000,142000,67000,65000,25000,8000,3,3,6,13,4,0,0,0,0,0,0,0
3376,1970,Córdoba,1382050.0,2025-12-13,37,125000,73000,4000,8000,6000,19000,1,1,3,6,4,0,0,0,0,0,0,0
1291,1978,GBA,692075.0,2024-08-04,93,152000,121000,12000,12000,9000,45000,4,2,6,4,8,0,0,0,0,0,0,0
3225,1984,Córdoba,1055175.0,2025-04-01,22,116000,72000,17000,3000,11000,46000,4,1,4,5,6,0,0,1,0,0,0,1
8151,1990,Rosario,606975.0,2024-12-29,67,16000,21000,62000,20000,36000,108000,1,1,4,3,8,0,0,0,0,0,0,0
8416,1981,CABA,725225.0,2025-11-29,77,6000,15000,5000,10000,6000,2000,2,0,2,3,6,0,0,0,0,0,0,0
7426,1971,Rosario,1367250.0,2025-11-07,83,111000,37000,9000,7000,16000,18000,3,1,3,5,3,0,0,0,0,0,0,0
9014,1975,CABA,927125.0,2026-06-26,18,39000,16000,0,2000,1000,3000,4,0,3,3,8,0,0,0,0,0,0,0
10995,1988,Rosario,392900.0,2024-11-12,69,16000,30000,7000,8000,5000,26000,3,0,3,4,8,0,0,0,0,0,1,0
4390,1954,CABA,1882875.0,2026-04-15,26,459000,171000,23000,142000,15000,31000,2,4,5,12,2,0,0,0,0,0,0,0
3571,1961,GBA,1583550.0,2024-10-16,10,918000,118000,10000,13000,21000,21000,3,3,8,5,6,0,0,0,1,0,0,1
6507,1980,CABA,770700.0,2025-10-04,64,16000,15000,0,2000,11000,12000,2,1,1,4,3,0,0,0,0,0,0,0
1357,1970,CABA,1871350.0,2025-04-08,29,856000,487000,29000,58000,59000,73000,7,5,2,5,5,0,0,0,0,0,0,0
8858,1972,GBA,1108125.0,2025-03-07,15,516000,21000,0,0,0,5000,4,2,8,7,8,0,0,0,1,0,0,0
7488,1963,Córdoba,1604775.0,2025-01-22,33,420000,186000,38000,151000,15000,15000,3,3,5,13,3,0,0,0,0,0,0,0
11166,1961,CABA,1241950.0,2025-02-02,74,229000,56000,2000,3000,5000,20000,2,2,6,4,7,0,0,0,0,0,0,0
2429,1954,CABA,1801775.0,2025-02-14,24,531000,300000,138000,150000,69000,150000,3,4,5,8,2,0,0,0,0,0,0,0
5138,1950,CABA,708000.0,2025-01-14,61,19000,14000,2000,3000,1000,4000,1,0,1,3,8,0,0,0,0,0,0,0
9265,1953,CABA,1875675.0,2025-01-09,31,925000,179000,12000,133000,64000,77000,2,4,9,6,5,0,0,0,0,0,0,0
6168,1963,CABA,1128650.0,2025-07-15,16,33000,5000,0,0,0,15000,2,1,1,2,4,0,0,0,0,0,0,0
7321,1962,CABA,1902025.0,2026-05-23,33,292000,415000,33000,63000,30000,200000,1,5,4,4,2,1,0,0,0,0,0,0
5302,1986,CABA,1959850.0,2025-02-15,31,298000,697000,24000,216000,27000,166000,1,6,4,5,2,0,0,0,0,0,0,1
5585,1972,CABA,533975.0,2025-04-20,25,12000,17000,1000,6000,2000,10000,2,0,2,3,8,0,0,0,0,0,0,1
4945,1953,CABA,1341325.0,2024-11-07,15,815000,239000,10000,28000,10000,108000,2,4,10,12,6,0,0,0,0,0,0,0
5555,1975,CABA,3848100.0,2026-02-07,97,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0
8911,1967,GBA,1408000.0,2025-04-08,1,201000,172000,77000,116000,53000,83000,3,4,5,9,4,0,0,0,0,0,0,0
8314,1982,CABA,1997700.0,2025-04-05,23,557000,761000,185000,29000,129000,111000,1,6,5,7,2,0,0,0,0,1,0,0
3463,1975,GBA,1732075.0,2026-06-14,5,674000,134000,26000,0,62000,8000,4,3,7,13,5,0,0,0,0,0,0,0
6274,1948,Córdoba,2094750.0,2025-11-15,17,1076000,417000,48000,42000,16000,16000,1,10,8,6,3,0,0,0,1,1,0,0
2613,1960,Córdoba,1354925.0,2026-04-03,89,162000,37000,13000,6000,6000,13000,2,3,1,6,1,0,0,0,0,0,0,0
3524,1971,Córdoba,994075.0,2025-08-04,22,80000,60000,6000,4000,1000,16000,2,1,5,2,9,0,0,0,0,0,0,1
10164,1958,CABA,2361800.0,2026-04-03,26,1017000,417000,100000,108000,33000,16000,1,5,5,5,5,0,0,0,1,1,0,0
3056,1978,CABA,1592325.0,2025-10-14,22,587000,337000,87000,42000,43000,54000,3,6,11,9,6,0,0,0,0,0,0,0
4259,1986,Córdoba,487125.0,2025-09-24,25,6000,4000,0,0,0,0,1,0,1,2,7,0,0,0,0,0,0,0
7620,1990,Rosario,404625.0,2025-08-05,22,5000,16000,8000,21000,11000,45000,2,2,2,2,8,0,0,0,0,0,0,0
2625,1954,Rosario,1065175.0,2025-11-17,24,156000,56000,32000,30000,29000,47000,2,2,3,7,3,0,0,0,0,0,0,0
10219,1972,CABA,789750.0,2025-06-18,65,6000,15000,6000,6000,2000,3000,1,0,1,3,8,0,0,0,0,0,0,0
642,1980,Rosario,400125.0,2024-08-14,21,1000,2000,30000,20000,3000,47000,3,1,2,2,8,0,0,0,0,0,0,0
6237,1966,GBA,178600.0,2025-12-07,27,81000,33000,2000,5000,4000,291000,0,1,23,1,0,0,0,0,0,0,0,0
8717,1975,GBA,2010675.0,2024-09-12,6,1149000,449000,71000,69000,71000,26000,1,8,11,8,5,0,0,0,0,0,0,0
10490,1969,GBA,1275975.0,2024-12-10,1,100000,79000,0,65000,64000,109000,2,2,6,4,7,0,0,0,0,0,0,0
7143,1955,Rosario,1870125.0,2025-11-06,33,209000,209000,162000,41000,162000,37000,5,7,4,10,2,0,0,0,0,0,0,0
2712,1956,CABA,1796650.0,2025-12-25,19,184000,178000,39000,103000,178000,33000,1,3,6,10,3,0,0,0,0,0,0,0
8933,1983,Rosario,803650.0,2026-05-12,94,26000,23000,7000,4000,3000,3000,2,0,2,4,6,0,0,0,0,0,0,0
8082,1971,CABA,643025.0,2025-05-21,18,1000,6000,6000,3000,3000,15000,1,1,1,2,7,0,0,0,0,0,0,1
1734,1968,GBA,1017650.0,2025-01-17,58,59000,11000,2000,4000,0,5000,4,0,3,4,7,0,0,0,0,0,0,0
10486,1948,CABA,1928550.0,2025-05-29,5,476000,162000,151000,29000,75000,97000,1,4,4,8,2,0,0,0,0,0,0,0
5140,1985,GBA,1608875.0,2024-08-24,3,1047000,140000,38000,67000,0,153000,2,3,4,12,8,0,0,0,0,0,0,0
453,1956,GBA,883500.0,2026-06-29,66,27000,12000,1000,0,0,5000,2,0,2,3,5,0,0,0,0,0,0,0
5117,1963,Rosario,815800.0,2024-08-02,23,63000,137000,19000,153000,151000,53000,2,4,4,8,5,0,0,0,0,0,0,0
10983,1952,CABA,1881950.0,2025-01-29,21,304000,230000,74000,150000,98000,74000,1,3,6,13,3,0,0,0,0,0,0,0
194,1965,CABA,1200150.0,2026-06-09,12,23000,11000,2000,3000,0,2000,1,0,1,3,6,0,0,0,0,0,0,0
2782,1961,GBA,1361400.0,2025-07-11,3,352000,27000,0,10000,0,15000,3,1,6,7,6,0,0,0,0,0,0,0
4098,1973,CABA,615975.0,2026-01-28,98,20000,16000,4000,0,3000,1000,3,0,2,4,6,0,0,0,0,0,0,0
3153,1957,GBA,1018425.0,2025-12-08,24,11000,4000,0,0,0,2000,1,0,1,2,8,0,0,0,0,0,0,0
9449,1958,GBA,1994025.0,2025-10-04,25,415000,124000,35000,15000,5000,11000,1,2,5,11,3,0,0,0,0,0,0,0
7540,1952,CABA,1257500.0,2026-05-25,30,143000,60000,23000,24000,15000,5000,2,1,2,8,2,0,0,0,0,0,0,0
8461,1962,CABA,1152550.0,2026-03-10,16,14000,1000,0,0,0,1000,1,0,1,2,7,0,0,0,0,0,0,0
7734,1993,CABA,1981100.0,2024-12-19,3,471000,125000,61000,212000,102000,245000,1,10,4,7,1,1,0,0,0,1,0,1
4297,1969,CABA,580700.0,2026-01-26,58,13000,18000,1000,6000,2000,0,2,0,2,3,8,0,0,0,0,0,0,0
10914,1970,CABA,604075.0,2025-10-12,66,4000,7000,1000,2000,1000,2000,2,0,1,3,4,0,0,0,0,0,0,0
8805,1960,CABA,1222600.0,2024-12-02,27,283000,38000,13000,0,10000,27000,4,2,7,4,8,0,0,0,0,0,0,0
8159,1968,CABA,1282175.0,2026-04-01,15,117000,22000,0,13000,0,30000,3,1,4,3,7,0,0,0,0,0,0,0
5633,1980,CABA,1254575.0,2026-06-25,75,97000,84000,10000,13000,12000,15000,7,1,3,6,5,0,0,0,0,0,0,0
564,1981,GBA,1423425.0,2024-08-04,6,746000,125000,8000,11000,8000,8000,7,6,8,9,6,0,0,0,1,0,0,1
3099,1970,CABA,1106675.0,2025-02-25,34,183000,65000,5000,3000,5000,49000,5,2,5,4,9,0,0,0,0,0,0,0
9576,1982,GBA,807825.0,2025-02-11,75,86000,56000,4000,2000,4000,7000,3,0,4,4,9,0,0,0,0,0,0,0
339,1972,GBA,1427275.0,2024-11-23,29,462000,24000,0,6000,0,4000,2,2,9,5,7,0,0,0,1,0,0,1
7987,1969,CABA,1643675.0,2026-03-07,18,346000,48000,13000,23000,17000,13000,4,1,8,6,6,0,0,0,1,0,0,0
2166,1960,Rosario,1169475.0,2025-07-12,73,12000,3000,0,0,1000,7000,1,1,0,2,4,0,0,0,0,0,0,0
10738,1951,Córdoba,1234725.0,2025-08-29,78,40000,19000,1000,2000,0,3000,1,0,2,3,7,0,0,0,0,0,0,0
5967,1952,CABA,835050.0,2025-07-18,62,26000,19000,5000,10000,2000,8000,3,1,2,3,8,0,0,0,0,0,0,0
1542,1975,CABA,1406075.0,2025-12-30,14,347000,35000,3000,4000,0,7000,6,2,4,8,5,0,0,0,0,0,0,0
7500,1967,CABA,1978650.0,2026-04-24,25,245000,223000,43000,21000,16000,16000,2,1,8,8,6,0,0,0,0,0,0,0
9242,1990,CABA,1612725.0,2025-08-17,3,836000,575000,25000,24000,185000,77000,1,3,6,9,4,0,0,1,0,0,0,1
4827,1956,GBA,1374950.0,2025-03-10,4,154000,202000,30000,39000,22000,8000,5,2,4,9,4,0,0,0,0,0,0,1
2457,1975,Rosario,770025.0,2024-10-26,39,8000,5000,2000,15000,4000,11000,2,0,1,3,7,0,0,0,0,0,0,0
10556,1959,CABA,1374600.0,2026-05-24,19,173000,131000,3000,32000,13000,6000,4,1,6,6,7,1,0,0,0,0,0,0
7072,1973,CABA,1685800.0,2025-03-29,3,432000,341000,136000,177000,79000,170000,2,5,8,4,4,0,0,0,0,0,0,0
2296,1975,Córdoba,934200.0,2025-12-16,98,3000,11000,2000,2000,2000,10000,1,0,1,2,6,0,0,1,0,0,0,0
4557,1970,CABA,551750.0,2025-10-04,82,10000,19000,2000,8000,7000,21000,2,2,2,2,6,0,0,0,0,0,0,0
4609,1966,GBA,1442625.0,2026-01-11,10,383000,53000,4000,6000,0,40000,3,1,8,6,6,0,0,0,0,0,0,0
591,1957,CABA,1650825.0,2025-01-20,14,293000,179000,59000,46000,35000,65000,2,3,8,7,7,0,0,0,0,0,0,0
7628,1973,Rosario,1076250.0,2026-03-18,4,30000,24000,3000,6000,5000,8000,2,0,2,4,5,0,0,0,0,0,0,0
4478,1979,CABA,1594425.0,2025-03-24,3,457000,106000,17000,15000,5000,53000,8,1,11,6,8,0,0,0,0,0,0,0
2392,1972,CABA,1008025.0,2025-07-29,7,44000,21000,0,6000,4000,27000,2,0,3,3,7,0,0,0,0,0,0,0
2894,1985,CABA,1822575.0,2025-10-29,6,1067000,750000,19000,0,138000,39000,1,5,7,8,4,1,0,0,1,1,0,1
5286,1987,Córdoba,1025500.0,2025-10-28,85,112000,54000,7000,7000,1000,36000,1,2,3,4,3,0,0,0,0,0,0,0
6295,1977,CABA,1355825.0,2025-02-04,31,652000,158000,0,21000,8000,142000,4,6,11,5,8,0,0,0,0,0,0,0
5046,1958,CABA,1958275.0,2026-01-23,15,756000,354000,169000,160000,138000,61000,2,6,10,7,4,0,0,0,0,0,0,0
6201,1978,CABA,966075.0,2025-11-29,67,22000,14000,1000,0,2000,10000,2,0,2,3,7,0,0,0,0,0,1,0
6262,1962,Córdoba,1805425.0,2025-04-10,28,816000,450000,56000,55000,42000,154000,1,10,3,8,2,0,0,0,0,0,0,0
10870,1967,CABA,1530575.0,2025-06-13,11,709000,182000,118000,42000,43000,247000,2,3,9,4,5,0,0,0,0,0,0,0
5798,1973,Córdoba,,2025-11-23,26,445000,359000,28000,98000,37000,18000,1,4,2,8,1,0,0,0,0,0,0,0
3665,1977,Rosario,632875.0,2025-11-07,12,1000,8000,3000,11000,9000,22000,3,0,3,3,8,0,0,0,0,0,0,0
4415,1961,CABA,421500.0,2024-09-12,35,10000,4000,3000,3000,4000,14000,3,1,1,3,7,0,0,0,0,0,0,0
1184,1968,GBA,1741850.0,2025-05-22,30,554000,215000,0,11000,41000,24000,3,2,10,10,5,0,0,0,0,0,0,0
5332,1960,Rosario,2062600.0,2025-07-27,24,362000,431000,35000,134000,50000,54000,1,6,3,7,1,0,0,0,0,0,0,0
2154,1971,CABA,759300.0,2024-12-25,89,15000,12000,3000,7000,0,7000,3,0,2,3,7,0,0,0,0,0,0,0
4954,1956,CABA,1204875.0,2026-01-21,11,106000,68000,7000,52000,27000,5000,6,2,4,5,6,0,0,0,0,0,0,0
9292,1952,CABA,2044875.0,2024-10-26,3,324000,693000,118000,27000,132000,88000,1,11,4,7,2,0,0,0,0,0,0,0
3389,1970,CABA,1725400.0,2024-11-22,23,726000,363000,107000,123000,53000,161000,4,9,8,13,5,0,0,0,0,0,0,0
3381,1953,Córdoba,1358700.0,2026-06-08,17,70000,16000,0,0,0,4000,2,0,2,4,6,0,0,0,0,0,0,0
8562,1969,CABA,1354125.0,2025-05-28,88,127000,73000,6000,15000,4000,11000,1,1,2,7,2,0,0,0,0,0,0,0
7422,1987,CABA,1173075.0,2024-08-22,37,85000,54000,78000,102000,44000,6000,3,1,5,7,7,0,0,0,0,0,0,0
5847,1969,CABA,1747525.0,2025-05-29,33,312000,206000,92000,102000,21000,149000,3,3,7,10,5,0,0,0,0,0,0,0
2186,1977,Rosario,2058150.0,2026-03-10,2,938000,754000,81000,159000,142000,183000,1,10,5,6,2,1,0,0,1,1,0,1
6715,1948,GBA,1505000.0,2025-01-02,27,502000,132000,6000,0,19000,26000,6,2,6,11,6,0,0,0,0,0,0,0
3332,1985,CABA,744000.0,2024-08-29,73,64000,68000,5000,7000,4000,17000,4,1,3,4,8,0,0,0,0,0,0,0
7600,1992,Rosario,381325.0,2025-10-28,62,1000,3000,1000,8000,3000,13000,2,0,1,3,7,0,0,0,0,0,0,0
9829,1978,CABA,714675.0,2026-02-12,89,22000,17000,10000,12000,4000,13000,3,0,2,4,6,0,0,0,0,0,0,0
8722,1957,Rosario,2058675.0,2024-11-06,2,556000,845000,133000,202000,54000,63000,1,7,7,10,3,1,0,1,0,0,0,1
933,1978,GBA,942925.0,2024-11-23,15,9000,6000,1000,4000,0,5000,1,0,1,2,9,0,0,0,0,0,0,0
3570,1969,GBA,1068275.0,2025-10-21,73,159000,51000,2000,6000,2000,24000,3,1,4,5,5,0,0,0,0,0,0,0
8026,1952,CABA,1574950.0,2025-09-30,28,120000,73000,89000,65000,58000,58000,5,4,5,5,5,0,0,0,0,0,0,0
6609,1966,CABA,675950.0,2024-09-18,30,1000,25000,23000,17000,26000,15000,1,0,3,3,9,0,0,0,0,0,0,1
