monto,hora_del_dia,dispositivo,antiguedad_cuenta_dias,ubicacion_nueva,n_tx_ultimas_24h,n_tx_ultimos_7d,intentos_pin_fallidos_24h,categoria_comercio,dia_de_la_semana,monto_vs_promedio_cliente,es_fraude
3501.34,12,web,945,False,3,9,0,supermercado,lun,0.33,0
7981.2,22,mobile_android,1468,False,1,6,0,supermercado,jue,0.9,0
12832.11,19,mobile_android,241,False,0,4,0,cripto,lun,0.89,0
6200.03,13,mobile_ios,542,False,0,7,0,gastronomia,vie,1.47,0
5392.84,18,mobile_ios,865,False,1,5,1,juegos_online,jue,0.52,0
2161.76,11,mobile_ios,1370,True,0,5,0,cripto,mie,1.43,0
1964.55,1,mobile_ios,1052,False,2,6,0,gastronomia,vie,1.1,0
3461.35,23,mobile_ios,712,False,1,8,0,viajes,dom,0.87,0
745.75,22,mobile_ios,588,False,2,6,1,electronicos,sab,1.51,0
8433.12,16,mobile_android,2328,False,0,3,0,viajes,vie,1.46,0
2222.82,1,mobile_android,1259,False,0,1,0,supermercado,jue,0.31,0
1005.35,21,mobile_ios,462,False,0,8,1,supermercado,vie,1.34,0
1909.13,17,mobile_ios,538,False,1,4,0,vestimenta,jue,1.83,0
6284.2,11,mobile_android,315,False,1,6,0,gastronomia,mar,0.97,0
2849.0,11,mobile_ios,378,False,1,3,0,viajes,lun,1.26,0
10358.18,14,mobile_ios,659,False,0,3,0,gastronomia,mie,1.22,0
1242.13,0,mobile_ios,316,False,4,7,0,supermercado,jue,0.58,0
2646.24,21,mobile_android,484,False,0,2,0,transferencia_p2p,vie,1.8,0
5045.74,22,web,1326,False,2,6,0,gastronomia,vie,0.83,0
2678.13,21,mobile_android,1695,False,1,2,0,gastronomia,sab,0.93,0
12121.07,16,mobile_ios,419,False,2,7,0,vestimenta,mie,0.92,0
762.89,13,mobile_android,686,False,0,4,1,transferencia_p2p,lun,0.92,0
759.71,12,mobile_android,877,False,2,6,0,electronicos,jue,0.85,0
1694.09,19,mobile_android,1644,False,1,5,1,transferencia_p2p,dom,0.8,0
2706.55,19,web,1274,False,0,2,0,electronicos,sab,0.86,0
19605.91,22,mobile_ios,791,False,3,7,0,supermercado,jue,1.45,0
2132.21,13,mobile_android,896,False,1,5,0,cripto,mie,1.02,0
397.75,11,mobile_ios,900,False,1,5,0,vestimenta,sab,1.14,0
5369.83,7,mobile_ios,1420,False,3,6,0,gastronomia,jue,1.05,0
1869.17,17,mobile_ios,1231,False,3,8,0,transferencia_p2p,jue,0.21,0
3006.99,10,mobile_ios,632,False,2,7,1,viajes,vie,1.29,0
7090.94,18,mobile_ios,1117,False,1,2,0,gastronomia,lun,0.82,0
4080.09,19,mobile_android,368,False,2,7,1,supermercado,lun,0.91,0
4213.03,9,mobile_android,441,False,0,4,0,transferencia_p2p,sab,1.13,0
2193.81,10,mobile_android,700,False,0,4,0,viajes,mie,1.16,0
1080.66,22,mobile_android,639,False,0,7,0,transferencia_p2p,mie,1.47,0
7772.55,12,mobile_ios,1679,False,2,8,0,gastronomia,jue,1.36,0
1461.36,11,mobile_android,996,False,0,6,0,supermercado,mie,0.41,0
8912.57,22,mobile_ios,155,False,0,6,0,supermercado,mie,0.51,0
2972.28,11,mobile_android,1503,False,1,5,0,juegos_online,sab,1.67,0
1484.02,20,mobile_ios,1034,False,1,2,0,supermercado,mar,0.41,0
7531.68,14,web,2046,False,0,6,0,viajes,mar,1.0,0
3805.55,20,mobile_android,365,False,2,2,0,viajes,sab,0.76,0
1255.8,15,mobile_android,1086,False,0,4,0,viajes,lun,0.81,0
2042.86,14,mobile_ios,1444,False,0,6,0,supermercado,mie,0.57,0
6149.88,14,mobile_ios,1654,False,3,8,0,viajes,jue,1.27,0
7726.29,11,mobile_android,1063,False,0,6,1,gastronomia,vie,0.86,0
734.94,21,mobile_android,1170,False,2,4,0,viajes,mar,0.43,0
2961.81,13,mobile_ios,265,False,0,5,0,gastronomia,mar,0.82,0
4498.32,19,mobile_android,1972,False,3,10,0,transferencia_p2p,mar,0.7,0
6388.62,21,mobile_android,1598,False,1,8,0,supermercado,lun,0.52,0
827.01,22,mobile_android,1465,False,2,2,0,electronicos,lun,1.51,0
6335.2,22,web,299,False,1,7,1,gastronomia,mar,1.16,0
647.22,13,mobile_ios,738,False,2,7,1,supermercado,sab,0.9,0
42647.49,16,web,504,False,6,10,0,transferencia_p2p,sab,2.28,1
8042.6,20,mobile_android,816,False,0,6,0,gastronomia,dom,0.72,0
919.62,20,mobile_ios,1077,False,2,8,0,gastronomia,sab,0.83,0
729.1,20,mobile_ios,853,False,1,4,1,vestimenta,mie,1.62,0
6338.07,10,web,733,False,1,4,0,vestimenta,lun,1.06,0
3246.14,12,mobile_ios,730,False,1,7,1,gastronomia,mie,1.02,0
1648.26,10,mobile_ios,2833,False,2,4,0,gastronomia,jue,0.31,0
1418.45,21,mobile_android,605,False,3,3,0,supermercado,dom,0.69,0
1979.14,0,web,340,False,3,5,0,viajes,lun,1.88,1
617.1,14,mobile_android,472,False,0,7,0,supermercado,mar,1.1,0
4614.45,20,mobile_android,1593,False,2,3,0,vestimenta,jue,0.79,0
2268.28,2,web,421,False,1,4,0,gastronomia,lun,1.18,1
332.2,19,mobile_ios,958,False,2,4,0,supermercado,mar,0.43,0
11248.82,21,mobile_ios,1134,False,1,4,1,transferencia_p2p,dom,1.52,0
15189.18,14,mobile_android,3650,False,0,7,0,vestimenta,sab,1.1,0
1966.1,10,mobile_android,1226,False,0,10,0,supermercado,jue,1.35,0
1280.16,0,mobile_android,2443,False,1,3,0,vestimenta,jue,0.07,0
63413.9,10,mobile_ios,449,False,0,4,1,viajes,mar,1.46,0
3714.64,18,mobile_android,734,False,4,10,0,supermercado,sab,1.13,0
10237.23,11,mobile_ios,203,False,1,5,0,supermercado,jue,0.72,0
2262.56,13,mobile_ios,563,False,3,9,0,supermercado,mar,2.26,0
4272.66,20,mobile_ios,807,False,2,7,0,supermercado,mar,0.89,0
1607.51,9,mobile_android,700,False,2,7,0,viajes,mie,1.3,0
527.11,13,mobile_ios,1740,False,1,5,0,electronicos,jue,1.06,0
5748.97,13,mobile_android,386,False,1,2,0,electronicos,lun,0.92,0
3812.57,10,mobile_android,350,True,1,5,0,electronicos,mar,1.0,0
24908.05,8,mobile_ios,422,False,5,7,1,viajes,lun,1.81,0
615.86,19,mobile_android,144,False,0,7,0,gastronomia,jue,0.24,0
2874.27,22,mobile_android,607,False,1,4,0,electronicos,dom,0.64,0
4313.37,22,mobile_ios,785,False,1,4,0,transferencia_p2p,mie,1.39,0
1870.54,17,mobile_android,987,False,1,2,0,gastronomia,sab,0.75,0
4640.13,11,mobile_android,1199,False,5,10,0,cripto,jue,0.8,0
3361.97,21,mobile_android,70,False,2,6,0,vestimenta,sab,1.24,0
962.1,12,mobile_ios,256,True,3,10,0,vestimenta,dom,1.03,0
23822.34,10,web,1429,False,0,3,2,gastronomia,mar,1.23,0
1530.19,20,web,596,False,2,8,1,viajes,lun,1.22,0
3033.58,0,mobile_android,2607,False,3,8,0,viajes,jue,1.35,0
1009.14,10,mobile_android,684,False,2,5,0,gastronomia,mie,1.34,0
2453.88,19,mobile_android,292,False,0,2,1,supermercado,jue,0.93,0
6667.45,15,mobile_android,1114,False,1,3,0,electronicos,vie,0.62,0
1718.62,21,mobile_android,1250,False,3,5,0,viajes,sab,0.39,0
642.66,10,mobile_android,1483,False,1,7,0,vestimenta,sab,0.72,0
4688.58,20,mobile_ios,257,False,2,5,0,transferencia_p2p,sab,0.7,0
20736.44,13,mobile_android,526,False,2,8,0,gastronomia,dom,0.26,0
662.49,16,mobile_ios,853,False,5,12,0,gastronomia,sab,0.6,0
6062.63,20,mobile_ios,2587,False,3,9,0,vestimenta,sab,1.02,0
3097.28,19,mobile_android,1600,False,0,5,0,transferencia_p2p,lun,0.85,0
16157.25,12,mobile_android,290,False,1,5,0,supermercado,mie,0.73,0
1981.55,21,web,1903,False,0,3,0,vestimenta,mar,1.17,0
12492.25,10,mobile_ios,1831,False,2,4,0,juegos_online,mar,0.66,0
9817.23,22,mobile_ios,844,False,2,9,0,cripto,sab,0.83,0
2473.32,21,mobile_android,793,False,2,7,0,transferencia_p2p,mar,1.88,0
1217.56,16,web,448,False,2,8,0,supermercado,vie,0.86,0
3745.56,14,mobile_android,1451,False,1,5,0,viajes,sab,0.97,0
2288.43,19,mobile_android,622,False,1,2,0,electronicos,dom,0.97,0
5086.25,17,mobile_ios,726,False,0,4,0,vestimenta,jue,0.9,0
5799.32,20,mobile_android,809,False,3,6,0,electronicos,sab,1.23,0
7525.32,11,mobile_android,2066,False,0,3,0,supermercado,vie,1.47,0
7941.6,20,mobile_ios,335,False,0,5,0,supermercado,vie,0.92,0
7709.03,12,mobile_ios,185,False,2,7,0,supermercado,mar,0.39,0
20129.55,14,mobile_android,840,False,1,7,0,viajes,vie,1.15,0
1446.81,11,mobile_android,375,False,1,7,0,juegos_online,lun,0.11,0
1815.39,17,mobile_android,1017,False,0,4,0,gastronomia,lun,1.24,0
4941.03,18,web,513,False,2,6,0,vestimenta,lun,0.57,0
9732.64,16,mobile_ios,1336,False,3,13,0,gastronomia,lun,0.79,0
1359.68,12,mobile_ios,1219,False,0,4,0,gastronomia,jue,0.05,0
4348.52,11,mobile_ios,1108,False,0,1,0,supermercado,lun,0.43,0
762.27,12,mobile_android,271,False,2,6,1,supermercado,dom,1.87,0
2569.36,8,mobile_android,758,False,1,5,0,viajes,dom,0.37,0
4592.42,12,mobile_android,2309,False,2,6,0,vestimenta,sab,0.72,0
7242.29,20,mobile_ios,564,False,2,6,0,viajes,mar,1.59,0
9098.84,14,mobile_android,1761,False,1,6,0,electronicos,mar,0.79,0
5542.43,11,mobile_android,1595,False,1,6,0,viajes,mar,0.77,0
10598.54,14,web,463,False,0,2,1,gastronomia,mar,1.11,0
709.48,10,web,1013,False,3,6,0,vestimenta,lun,1.28,0
100.0,14,mobile_ios,584,False,2,4,0,electronicos,sab,1.26,0
7568.98,15,mobile_android,611,False,1,8,0,supermercado,dom,1.56,0
12682.14,21,mobile_ios,613,False,2,4,0,viajes,jue,0.88,0
867.64,7,mobile_ios,240,False,1,4,0,gastronomia,mar,0.91,0
2826.01,20,mobile_ios,827,False,1,8,0,transferencia_p2p,mar,1.02,0
1599.99,21,mobile_android,597,False,1,6,0,supermercado,vie,0.6,0
3489.18,14,mobile_ios,3624,False,2,5,0,vestimenta,dom,0.99,0
1732.5,17,mobile_ios,292,False,4,6,0,supermercado,dom,0.87,0
7856.9,12,mobile_android,1810,False,0,5,0,gastronomia,lun,1.51,0
552.38,19,mobile_ios,466,False,1,11,1,gastronomia,lun,1.37,0
1318.73,10,mobile_android,1038,False,3,7,0,gastronomia,dom,1.06,0
4517.43,9,mobile_android,382,False,1,6,0,electronicos,dom,0.68,0
189.5,20,mobile_android,1037,False,2,6,0,transferencia_p2p,vie,1.22,0
4553.25,23,mobile_android,372,False,1,3,0,gastronomia,sab,0.84,0
2495.37,16,mobile_android,1625,False,5,7,0,vestimenta,mie,0.95,0
4808.52,13,mobile_android,1307,False,0,3,1,vestimenta,lun,1.45,0
27139.77,9,mobile_ios,1536,False,0,4,0,gastronomia,jue,1.15,0
893.56,12,mobile_ios,964,False,1,7,1,gastronomia,sab,1.56,0
3067.96,19,mobile_ios,1622,False,1,4,0,supermercado,mie,0.97,0
657.55,21,mobile_ios,434,False,2,3,0,vestimenta,lun,1.49,0
4042.79,19,mobile_android,1107,False,0,4,0,supermercado,mar,0.63,0
7838.66,13,mobile_ios,673,False,3,8,1,cripto,vie,1.77,0
2604.81,11,mobile_android,646,False,1,5,0,supermercado,mar,1.2,0
13407.44,21,mobile_ios,863,False,1,5,0,vestimenta,dom,0.18,0
701.0,10,mobile_android,859,False,1,4,0,gastronomia,mie,1.28,0
856.53,21,mobile_android,1034,False,3,5,0,supermercado,jue,0.6,0
3664.1,7,mobile_android,359,False,2,7,0,electronicos,lun,0.99,0
25711.47,17,web,655,False,1,3,0,gastronomia,dom,1.44,0
1914.51,14,mobile_android,1923,True,0,9,0,supermercado,mie,0.05,0
6614.01,17,mobile_ios,841,False,0,3,0,viajes,sab,1.28,0
6728.44,14,mobile_android,601,False,0,8,0,supermercado,sab,0.38,0
10363.57,22,mobile_android,1927,False,1,2,0,gastronomia,mie,0.71,0
1554.92,19,mobile_android,697,False,1,3,0,supermercado,sab,1.43,0
11745.75,21,mobile_ios,687,False,2,3,0,electronicos,mie,1.55,0
1651.54,22,mobile_ios,2846,False,5,9,0,gastronomia,sab,1.5,0
2900.01,22,web,566,False,0,4,1,supermercado,mar,0.72,0
2604.69,20,web,663,False,2,8,0,gastronomia,dom,1.15,0
82725.39,18,mobile_android,1334,False,2,5,0,transferencia_p2p,vie,2.97,1
1851.5,17,mobile_android,1197,False,1,7,1,vestimenta,sab,0.55,0
10200.53,10,mobile_android,868,False,0,6,0,supermercado,dom,1.04,0
1805.61,15,mobile_android,361,False,2,6,1,vestimenta,jue,1.13,0
4241.03,10,mobile_ios,626,False,1,3,0,juegos_online,sab,0.33,0
13351.0,21,mobile_android,487,True,2,7,0,supermercado,sab,1.12,0
1308.13,22,mobile_android,536,False,1,7,0,supermercado,dom,0.29,0
5723.49,22,mobile_android,791,False,0,4,1,supermercado,vie,0.76,0
15805.0,23,mobile_ios,1591,False,1,7,0,transferencia_p2p,mar,1.38,0
4871.73,20,mobile_ios,252,False,3,6,0,supermercado,mie,0.89,0
3893.96,18,mobile_ios,616,False,0,3,0,vestimenta,vie,1.52,0
2829.73,17,mobile_android,451,False,0,4,0,viajes,vie,1.41,0
11827.53,21,mobile_android,62,False,2,9,0,transferencia_p2p,sab,0.05,0
7701.9,9,mobile_ios,376,False,0,2,0,gastronomia,sab,1.3,0
3612.93,22,mobile_ios,1101,False,2,6,0,gastronomia,lun,1.13,0
3919.25,17,mobile_ios,2015,False,2,3,0,gastronomia,sab,1.73,0
3442.85,16,mobile_android,730,False,1,2,1,supermercado,sab,1.16,0
748.48,11,mobile_ios,792,False,2,3,0,transferencia_p2p,jue,0.89,0
2677.05,13,mobile_ios,848,False,3,3,0,supermercado,mie,0.83,0
3813.53,20,mobile_android,691,False,2,3,0,supermercado,dom,1.19,0
1122.58,13,web,3650,False,1,6,0,vestimenta,mie,1.17,0
1905.58,13,mobile_android,378,False,2,7,1,vestimenta,vie,0.5,0
2192.07,11,mobile_ios,274,False,2,8,0,supermercado,mie,1.32,0
12047.69,21,mobile_android,1124,False,3,5,0,transferencia_p2p,mar,0.64,0
7438.29,18,mobile_ios,1237,False,0,2,0,supermercado,mie,1.07,0
2354.94,18,mobile_ios,329,False,0,4,0,gastronomia,mie,0.36,0
15952.86,21,mobile_android,1538,False,3,7,0,supermercado,dom,1.47,0
1110.62,13,mobile_android,863,True,0,4,0,supermercado,dom,0.92,0
5021.89,14,mobile_ios,277,False,3,8,1,supermercado,mar,1.34,1
3734.1,19,mobile_ios,493,False,1,6,0,electronicos,lun,1.23,0
11088.45,23,mobile_ios,964,False,1,4,0,electronicos,jue,0.65,0
287.38,20,mobile_android,263,False,2,5,0,viajes,mar,0.58,0
1237.74,21,mobile_ios,1347,False,1,4,0,transferencia_p2p,sab,0.57,0
15168.63,23,mobile_ios,1163,False,1,7,0,supermercado,mie,0.65,0
5981.0,18,mobile_android,172,False,2,8,0,supermercado,lun,0.83,0
3344.76,17,mobile_android,1857,False,5,12,0,juegos_online,jue,0.78,0
6888.33,19,mobile_android,500,False,2,5,0,gastronomia,dom,1.08,1
2684.18,19,mobile_ios,1932,False,0,6,0,supermercado,sab,1.08,0
7176.19,0,web,1585,False,1,7,1,viajes,sab,1.11,0
568.61,11,mobile_ios,586,False,2,3,0,gastronomia,sab,0.62,0
5526.84,18,mobile_android,1860,False,1,9,0,gastronomia,mar,0.35,0
20000.0,13,mobile_ios,18,False,4,7,1,transferencia_p2p,vie,1.36,1
3390.84,22,mobile_ios,538,False,1,7,1,electronicos,mar,0.33,0
3314.34,17,web,336,False,0,4,0,viajes,lun,1.3,0
1728.51,7,mobile_android,398,True,0,10,0,supermercado,vie,0.23,0
1016.7,14,web,1631,False,2,8,0,supermercado,jue,0.93,0
43866.26,11,web,259,False,5,7,0,supermercado,lun,1.36,1
21404.17,19,mobile_android,499,False,1,4,1,transferencia_p2p,mie,0.86,0
1499.08,23,mobile_android,360,False,1,6,0,gastronomia,mie,1.0,0
11491.66,19,mobile_android,429,False,1,7,0,viajes,mie,1.2,0
7062.3,14,mobile_android,1202,False,1,1,1,viajes,jue,1.49,0
12410.44,13,mobile_ios,1475,False,0,4,0,viajes,sab,0.67,0
3718.96,22,mobile_android,2044,False,1,6,0,vestimenta,sab,1.18,0
3023.12,20,mobile_android,909,False,2,6,0,vestimenta,sab,0.67,0
2654.14,21,mobile_android,763,False,1,2,0,gastronomia,vie,0.79,0
1463.46,19,mobile_ios,1159,False,0,6,0,vestimenta,vie,1.23,0
4705.52,15,mobile_ios,1946,False,0,8,0,electronicos,sab,1.21,0
639.82,11,mobile_android,665,False,0,6,0,vestimenta,lun,0.29,0
4706.31,12,web,1527,False,0,0,0,cripto,lun,1.05,0
1049.21,20,mobile_ios,300,False,2,2,0,supermercado,jue,0.69,0
3366.49,14,mobile_android,355,False,0,5,0,electronicos,mar,1.06,0
2746.19,12,mobile_android,2231,False,0,3,1,gastronomia,vie,0.87,0
643.42,12,mobile_android,48,False,1,4,0,gastronomia,vie,0.81,0
5458.79,20,mobile_ios,869,False,1,5,0,gastronomia,vie,1.13,0
8112.64,23,mobile_android,1133,False,0,4,0,transferencia_p2p,lun,0.89,0
3255.31,21,web,1502,False,1,3,0,electronicos,jue,1.06,0
2528.96,20,mobile_android,1567,False,0,2,0,gastronomia,sab,2.2,0
1614.9,16,mobile_android,1561,False,0,4,0,vestimenta,mar,1.07,0
5380.06,22,mobile_ios,677,False,0,1,0,transferencia_p2p,lun,1.6,0
9642.1,14,mobile_ios,1067,False,0,6,0,electronicos,lun,1.12,0
7553.97,12,mobile_ios,1097,False,3,8,0,gastronomia,mar,1.2,0
9392.34,11,web,838,False,1,7,0,supermercado,jue,1.46,0
3016.37,12,mobile_android,1171,False,0,2,0,supermercado,vie,1.23,0
2816.77,20,mobile_ios,592,False,0,4,0,supermercado,mar,0.67,0
16343.77,18,web,487,False,1,3,0,supermercado,mie,1.27,0
2800.69,13,mobile_ios,778,False,0,2,0,supermercado,sab,0.76,0
5930.62,19,mobile_ios,416,True,1,1,0,electronicos,vie,1.67,0
5832.12,17,web,352,False,1,5,0,electronicos,mar,0.69,0
6376.21,11,mobile_ios,1447,False,1,6,0,supermercado,mar,0.91,0
754.56,22,mobile_ios,515,False,2,6,0,supermercado,sab,1.87,0
50000.0,0,mobile_android,359,True,5,9,1,vestimenta,mie,1.1,1
12159.35,11,mobile_android,588,False,1,4,0,supermercado,dom,0.38,0
168.51,13,mobile_android,614,False,1,7,0,supermercado,vie,0.84,0
3285.71,22,mobile_ios,569,False,1,6,0,transferencia_p2p,mie,0.67,0
4437.25,13,mobile_ios,403,False,1,6,1,electronicos,mar,0.97,0
4515.83,19,mobile_ios,1281,False,1,6,0,supermercado,lun,0.69,0
1078.58,20,mobile_ios,1343,False,2,5,0,supermercado,dom,0.6,0
36300.58,14,mobile_ios,2292,False,0,2,0,gastronomia,vie,1.1,0
21973.55,23,web,1537,False,1,4,0,vestimenta,jue,0.74,0
1395.65,18,mobile_android,948,False,0,5,0,supermercado,mie,1.22,0
970.16,10,mobile_ios,1948,False,2,4,0,electronicos,mie,0.72,0
4463.25,12,mobile_ios,757,False,1,8,1,supermercado,jue,0.93,0
9567.52,11,mobile_android,788,False,2,7,0,gastronomia,sab,1.17,0
2163.35,13,mobile_ios,569,False,3,9,0,juegos_online,jue,1.04,0
1458.88,9,mobile_android,1195,False,2,4,0,supermercado,jue,1.26,0
12965.44,19,mobile_ios,160,False,1,4,0,gastronomia,dom,0.57,0
4250.5,12,mobile_android,539,False,2,8,0,supermercado,jue,0.59,0
5995.23,19,mobile_ios,964,False,2,3,0,supermercado,vie,1.01,0
759.05,21,mobile_ios,655,False,0,4,0,transferencia_p2p,dom,0.42,0
5914.1,22,mobile_ios,645,False,0,1,0,supermercado,sab,0.57,0
13752.29,22,mobile_android,1030,False,1,8,0,supermercado,sab,0.9,0
1639.45,19,mobile_android,1509,False,0,5,0,gastronomia,sab,1.57,0
4636.24,22,mobile_ios,983,False,2,10,0,viajes,jue,1.53,0
1258.39,9,mobile_ios,179,False,2,4,0,vestimenta,vie,1.6,0
5426.13,20,mobile_android,864,False,0,2,0,vestimenta,jue,1.46,0
3525.1,20,mobile_android,1255,False,2,5,0,viajes,lun,0.84,0
2974.75,22,mobile_android,733,False,0,2,0,gastronomia,lun,0.46,0
1889.27,16,mobile_ios,232,False,1,4,0,supermercado,jue,1.22,0
1431.92,15,web,571,False,0,4,0,supermercado,jue,1.85,0
4355.4,14,mobile_ios,1182,False,1,5,0,vestimenta,jue,0.55,0
1277.67,17,mobile_android,1321,False,0,5,0,supermercado,mar,1.33,0
5951.82,21,mobile_ios,394,True,1,4,0,transferencia_p2p,vie,0.56,0
10432.12,22,mobile_ios,794,False,1,5,0,transferencia_p2p,dom,0.83,0
7706.08,12,mobile_ios,813,False,0,6,1,cripto,lun,0.57,0
9207.21,14,web,1385,False,1,3,0,gastronomia,jue,1.26,0
6478.79,18,mobile_android,2304,False,1,5,0,supermercado,lun,1.18,0
3158.84,19,mobile_android,635,False,3,9,0,transferencia_p2p,jue,0.58,0
5316.87,20,mobile_android,1583,False,3,8,0,gastronomia,mie,0.96,0
5898.1,21,mobile_ios,1233,False,0,4,0,vestimenta,lun,1.23,0
5320.27,9,mobile_ios,931,False,1,4,0,viajes,sab,0.99,0
9928.91,21,mobile_android,3392,True,2,5,0,electronicos,sab,1.0,0
2886.71,22,mobile_ios,1231,False,3,7,0,electronicos,mie,1.42,0
2699.27,16,mobile_android,2727,False,0,4,0,supermercado,lun,0.86,0
3490.13,15,mobile_android,1767,False,4,9,0,supermercado,vie,1.71,0
6261.63,12,mobile_ios,1039,False,0,2,0,vestimenta,mie,1.0,0
3759.75,19,mobile_ios,652,False,1,6,1,vestimenta,mie,0.05,0
1719.86,17,mobile_ios,1734,False,1,4,0,transferencia_p2p,mar,0.46,0
4606.8,15,mobile_android,840,False,1,4,0,supermercado,sab,1.04,0
3103.7,16,mobile_ios,2567,False,2,4,0,electronicos,sab,0.82,0
13206.23,19,mobile_android,1258,False,2,6,1,supermercado,lun,0.85,0
1899.67,17,mobile_android,538,False,3,9,0,vestimenta,dom,1.09,0
6264.13,19,mobile_android,746,False,1,5,0,electronicos,mar,1.43,0
6845.1,17,mobile_ios,3650,False,0,4,0,electronicos,lun,0.96,0
4706.47,12,mobile_android,789,False,3,5,0,supermercado,jue,0.91,0
1698.8,15,web,1112,False,2,6,0,supermercado,mie,0.75,0
4602.85,18,web,2145,False,3,8,1,supermercado,sab,1.61,0
13185.09,20,web,1842,False,1,8,0,vestimenta,dom,0.67,0
760.7,12,mobile_android,728,False,2,7,0,gastronomia,sab,1.18,0
7259.68,22,mobile_android,568,False,0,0,0,supermercado,dom,0.66,0
3678.78,9,mobile_ios,609,False,0,5,0,electronicos,sab,1.06,0
13638.63,1,mobile_android,640,False,1,3,0,vestimenta,vie,0.42,0
3905.48,20,mobile_android,802,False,0,7,0,supermercado,vie,0.46,0
1488.13,8,mobile_android,863,False,1,7,0,transferencia_p2p,vie,1.11,0
3940.21,14,mobile_android,974,False,0,5,0,gastronomia,jue,1.41,0
611.79,19,mobile_android,2604,False,2,3,0,transferencia_p2p,jue,0.92,0
600.13,15,mobile_ios,793,False,0,5,0,electronicos,jue,1.16,0
944.01,14,mobile_android,1385,False,1,8,0,viajes,mie,1.49,0
26007.17,18,mobile_ios,317,False,0,4,0,supermercado,mie,0.95,0
1528.14,16,mobile_android,852,True,0,2,0,viajes,mie,0.69,0
1621.17,21,mobile_ios,849,False,0,6,0,gastronomia,mie,0.41,0
1171.72,10,mobile_android,687,False,1,6,1,transferencia_p2p,mar,1.22,0
1019.48,13,mobile_ios,1062,False,0,2,0,electronicos,mar,1.1,0
2598.46,12,mobile_android,835,False,1,4,0,vestimenta,sab,0.67,0
5639.28,20,mobile_android,897,False,0,3,0,viajes,lun,0.51,0
2523.3,13,mobile_ios,1304,True,1,4,0,vestimenta,vie,0.77,0
1113.25,12,web,1249,False,1,4,0,electronicos,mie,0.61,0
17104.37,22,mobile_ios,592,False,0,3,0,gastronomia,sab,0.68,0
1308.32,21,mobile_android,1767,False,1,6,0,electronicos,mar,0.37,0
11602.19,11,mobile_ios,2883,False,1,2,0,gastronomia,sab,1.41,0
16500.34,12,mobile_android,1496,False,1,7,0,electronicos,vie,0.08,0
534.8,12,web,468,False,6,7,0,transferencia_p2p,sab,1.98,1
6485.56,14,mobile_android,427,False,2,4,0,supermercado,mie,1.26,0
4880.86,10,mobile_android,1938,False,1,5,0,transferencia_p2p,jue,0.99,0
836.47,12,web,2168,False,2,6,0,electronicos,dom,0.26,0
1033.38,19,mobile_ios,513,False,1,5,0,supermercado,sab,1.0,0
4515.64,12,mobile_ios,576,False,1,4,0,electronicos,sab,0.65,0
1108.9,13,mobile_android,517,False,1,3,0,supermercado,sab,0.72,0
5590.12,12,web,313,False,0,2,0,vestimenta,vie,0.72,0
2116.34,10,mobile_ios,510,False,2,7,0,supermercado,lun,0.73,0
1014.26,16,mobile_ios,553,False,1,4,0,vestimenta,mar,1.24,0
2704.51,11,mobile_android,1042,False,3,8,0,cripto,jue,0.42,0
2626.42,11,mobile_android,773,False,2,7,1,supermercado,jue,1.26,0
6451.68,21,mobile_android,398,False,3,8,0,juegos_online,vie,0.88,0
10569.05,21,mobile_ios,1394,False,0,5,0,supermercado,lun,1.28,0
1889.86,11,mobile_ios,496,False,0,2,0,viajes,dom,0.54,0
7001.98,23,mobile_android,327,False,0,2,0,supermercado,jue,1.29,0
4401.53,10,web,58,False,2,6,1,vestimenta,mar,0.32,1
4054.3,13,mobile_android,123,False,0,4,0,electronicos,vie,1.64,0
5123.31,10,mobile_ios,1242,False,1,3,0,vestimenta,mie,1.15,0
5349.31,20,mobile_ios,146,False,0,3,0,transferencia_p2p,mie,0.85,0
1593.45,20,mobile_ios,725,False,1,2,0,viajes,sab,1.06,0
4705.37,22,mobile_ios,146,False,1,7,0,cripto,sab,0.9,0
3487.24,13,mobile_android,800,False,0,3,0,electronicos,dom,0.87,0
4536.89,12,mobile_android,716,False,3,10,0,supermercado,sab,1.17,0
2516.3,13,mobile_android,1436,False,0,6,0,supermercado,lun,0.15,0
2446.75,18,mobile_ios,844,False,0,3,0,vestimenta,sab,1.3,0
2075.99,20,mobile_android,230,False,1,9,0,vestimenta,jue,1.22,0
523.87,18,mobile_android,159,False,1,5,0,supermercado,jue,0.68,0
1895.21,14,mobile_android,468,False,1,2,0,vestimenta,mie,1.75,0
