student_id,cohort_month,course,channel,university,career_area,city,age,work_status,prior_programming_experience,hours_available_week,payment_method,installments_plan,course_price_final,discount_pct,days_between_signup_and_start,lead_score_marketing,sales_rep,response_time_sales_hours,opened_welcome_email,attended_intro_webinar,first_class_attendance,platform_logins_first_week,assignments_submitted_week1,questions_to_tutor_week1,satisfaction_first_week,scholarship_requested,payment_failed_first_attempt,marketing_segment,newsletter_clicks_last_30d,preferred_class_day,device_type,browser,avatar_color,zodiac_sign,internal_random_code,last_digit_phone,flag_gestion_retencion,target_baja
TRAIN_00091,2024-11,Python,Universidad Partner,,Ingenieria,Cordoba,18,Full-time,Intermedia,,Tarjeta credito,3,202000,15,12,Medio,SR02,27.5,1,1,1,5,4,2,8.3,0,0,Career switcher,3,Jueves,Desktop,Otro,Azul,Escorpio,X9243,1,0,0
TRAIN_00092,2025-03,Web Dev,Instagram Ads,UBA,Economia,GBA Sur,26,Full-time,Ninguna,2.4,Tarjeta debito,2,192000,20,7,Bajo,SR04,2.5,1,0,1,6,2,3,6.7,0,1,Career switcher,5,Sabado,Desktop,Edge,Naranja,Aries,X8628,0,0,0
TRAIN_00093,2025-03,IA Generativa,Google Ads,UNLP,Ingenieria,CABA,22,Freelance,Basica,9.9,Tarjeta credito,6,167000,20,17,Medio,SR08,17.4,1,0,1,8,4,2,9.8,0,0,Career switcher,6,Miercoles,Desktop,Edge,Rojo,Cancer,X3284,2,0,0
TRAIN_00094,2025-02,Data Analytics,Google Ads,UNLP,Cs Datos,La Plata,24,No trabaja,Ninguna,10.8,Transferencia,12,203000,15,19,Bajo,SR09,0.5,1,0,1,12,4,5,,1,0,Desempleado activo,4,Sabado,Desktop,Chrome,Gris,Acuario,X1333,6,1,1
TRAIN_00095,2024-10,Web Dev,Web Organico,UADE,Ingenieria,CABA,22,Busca trabajo,Avanzada,4.7,Mercado Pago,6,240000,5,18,Medio,SR05,1.9,1,0,1,9,4,2,7.1,0,0,Desempleado activo,3,Viernes,Mobile,Chrome,Verde,Cancer,X3449,8,0,0
TRAIN_00096,2024-10,Python,TikTok Ads,UNLP,Cs Datos,La Plata,27,Full-time,Intermedia,12.7,Transferencia,6,230000,15,7,Alto,SR11,0.9,1,1,1,5,4,2,10.0,0,0,Desempleado activo,0,Jueves,Desktop,Safari,Naranja,Cancer,X6881,7,0,0
TRAIN_00097,2025-05,Data Analytics,Referido,UBA,Ingenieria,GBA Norte,33,Freelance,Ninguna,12.0,Mercado Pago,3,273000,0,1,Medio,SR05,9.9,0,0,0,6,3,3,6.5,0,0,Curioso,0,Lunes,Mobile,Safari,Verde,Acuario,X1747,4,0,0
TRAIN_00098,2025-04,Python,TikTok Ads,UBA,Psicologia,Rosario,24,Freelance,Basica,9.3,Tarjeta debito,6,201000,15,0,Alto,SR06,12.4,1,0,1,5,4,1,8.5,0,1,Curioso,1,Sabado,Mobile,Chrome,Azul,Geminis,X3830,5,0,0
TRAIN_00099,2025-03,Machine Learning,Instagram Ads,Otra,Ingenieria,GBA Oeste,23,Full-time,,8.3,Tarjeta credito,12,317000,0,19,Medio,SR08,156.0,1,0,1,9,4,3,9.4,0,1,Desempleado activo,4,Sabado,Tablet,Chrome,Rojo,Capricornio,X6466,7,0,0
TRAIN_00100,2025-03,IA Generativa,TikTok Ads,UTN,Administracion,GBA Norte,26,No trabaja,,8.3,Tarjeta credito,2,192000,5,41,Bajo,SR12,3.8,0,0,1,8,4,2,9.5,0,0,Career switcher,6,Miercoles,Mobile,Chrome,Gris,Acuario,X9209,1,0,0
TRAIN_00101,2025-02,IA Generativa,TikTok Ads,UBA,Diseno,CABA,18,Busca trabajo,Basica,4.6,Tarjeta credito,3,122000,40,17,Medio,SR05,0.3,1,0,1,8,4,2,,0,1,Upskiller,2,Martes,Desktop,Otro,Rojo,Acuario,X5043,1,0,0
TRAIN_00102,2025-02,Data Analytics,TikTok Ads,UBA,Diseno,CABA,22,Part-time,,4.7,Transferencia,4,178000,30,0,Medio,SR03,9.9,0,1,1,6,4,2,9.1,0,1,Curioso,0,Martes,Mobile,Chrome,Gris,Tauro,X4396,9,0,0
TRAIN_00103,2025-03,IA Generativa,TikTok Ads,Otra,Administracion,Rosario,21,Full-time,Basica,6.9,Transferencia,6,206000,10,13,Medio,SR02,2.0,0,0,0,5,2,3,6.9,0,0,Desempleado activo,2,Lunes,Desktop,Safari,Naranja,Tauro,X4482,2,0,0
TRAIN_00104,2024-10,Data Analytics,Instagram Ads,UBA,Ingenieria,CABA,21,Full-time,Basica,3.2,Tarjeta credito,6,254000,5,7,Alto,SR08,4.3,1,0,1,10,4,2,,0,1,Curioso,7,Martes,Mobile,Chrome,Rojo,Sagitario,X5362,9,0,1
TRAIN_00105,2025-04,Web Dev,Instagram Ads,UNLP,Cs Datos,Mendoza,25,Part-time,Ninguna,3.8,Tarjeta credito,4,187000,25,0,Bajo,SR01,0.6,1,1,1,6,4,1,7.2,0,0,Desempleado activo,3,Lunes,Mobile,Chrome,Naranja,Aries,X2207,8,0,0
TRAIN_00106,2025-04,Python,Web Organico,Universidad Austral,Psicologia,GBA Norte,22,No trabaja,Intermedia,12.8,Transferencia,6,196000,25,0,Medio,SR12,1.1,1,0,1,11,4,0,8.8,0,1,Desempleado activo,2,Jueves,Desktop,Chrome,Naranja,Piscis,X9114,3,0,0
TRAIN_00107,2025-03,SQL,Web Organico,ITBA,Otra,Rosario,31,No trabaja,Basica,3.2,Tarjeta debito,3,149000,20,8,Alto,SR05,0.5,1,0,1,8,4,4,7.1,0,0,Career switcher,3,Viernes,Mobile,Edge,Azul,Escorpio,X6916,6,0,0
TRAIN_00108,2025-04,Machine Learning,TikTok Ads,UBA,Psicologia,CABA,18,No trabaja,Basica,9.8,Tarjeta debito,3,300000,0,23,Medio,SR06,1.2,1,0,0,7,2,1,,0,0,Desempleado activo,0,Jueves,Desktop,Otro,Rojo,Aries,X9304,4,1,1
TRAIN_00109,2025-03,Data Analytics,Google Ads,ITBA,Ingenieria,Cordoba,19,No trabaja,Ninguna,6.4,Transferencia,3,246000,10,30,Alto,SR07,6.0,1,0,1,9,4,2,,0,0,Explorer,3,Viernes,Mobile,Chrome,Verde,Libra,X1482,8,0,0
TRAIN_00110,2024-11,Web Dev,Web Organico,ITBA,Diseno,GBA Norte,27,Busca trabajo,Ninguna,6.6,Tarjeta credito,4,212000,20,31,Bajo,SR07,15.6,1,1,1,11,4,4,8.0,0,0,Explorer,1,Viernes,Mobile,Chrome,Azul,Geminis,X6210,6,0,0
TRAIN_00111,2024-10,Web Dev,Referido,UADE,Administracion,La Plata,30,No trabaja,Ninguna,11.2,Efectivo,9,236000,15,15,Medio,SR07,1.2,1,0,1,10,4,2,,0,1,Upskiller,1,Lunes,Mobile,Chrome,Naranja,Virgo,X1813,8,0,1
TRAIN_00112,2024-08,IA Generativa,TikTok Ads,UADE,Ingenieria,GBA Sur,28,Full-time,Ninguna,6.2,Transferencia,3,219000,0,9,Bajo,SR06,34.3,1,0,0,5,0,1,5.8,0,0,Desempleado activo,0,Sabado,Desktop,Chrome,Verde,Geminis,X3393,3,0,0
TRAIN_00113,2025-05,SQL,Web Organico,UADE,Otra,CABA,25,Full-time,Basica,,Tarjeta debito,4,170000,10,24,Medio,SR04,14.2,0,1,1,3,1,2,8.8,0,0,Desempleado activo,0,Lunes,Desktop,Chrome,Rojo,Escorpio,X4385,3,0,0
TRAIN_00114,2024-11,IA Generativa,Google Ads,UTN,Cs Datos,CABA,31,Part-time,Avanzada,9.4,Mercado Pago,3,218000,10,10,Alto,SR10,6.2,1,0,0,6,2,2,8.0,0,0,Explorer,4,Sabado,Mobile,Chrome,Gris,Leo,X2822,3,0,0
TRAIN_00115,2024-08,SQL,TikTok Ads,Otra,Ingenieria,Mendoza,20,Part-time,Basica,8.8,Tarjeta credito,6,186000,10,15,Medio,SR04,13.6,0,1,1,3,4,3,10.0,0,1,Career switcher,1,Martes,Mobile,Chrome,Rojo,Cancer,X7016,9,0,0
TRAIN_00116,2025-03,Web Dev,Google Ads,Universidad Austral,Otra,Rosario,25,Part-time,Intermedia,16.7,Mercado Pago,2,219000,10,23,Alto,SR09,29.9,1,0,0,7,3,2,10.0,0,0,Desempleado activo,3,Martes,Mobile,Chrome,Gris,Piscis,X6878,9,0,0
TRAIN_00117,2024-09,Web Dev,Instagram Ads,Otra,Ingenieria,Rosario,24,No trabaja,Basica,7.4,Tarjeta credito,1,191000,25,8,Alto,SR11,7.7,1,1,0,3,1,1,8.1,0,1,Career switcher,0,Jueves,Desktop,Safari,Rojo,Sagitario,X7893,5,0,0
TRAIN_00118,2025-04,IA Generativa,Google Ads,UBA,Administracion,CABA,21,Freelance,Avanzada,8.9,Tarjeta debito,4,178000,10,9,Alto,SR07,2.3,1,0,1,9,4,3,8.6,0,0,Upskiller,0,Viernes,Desktop,Chrome,Gris,Acuario,X7471,4,0,0
TRAIN_00119,2024-10,SQL,Instagram Ads,UBA,Diseno,CABA,27,Full-time,Basica,3.1,Tarjeta debito,3,156000,15,20,Medio,SR10,4.3,1,0,1,11,4,1,7.4,0,0,Curioso,3,Martes,Desktop,Safari,Gris,Geminis,X6715,6,0,0
TRAIN_00120,2024-11,Data Analytics,Instagram Ads,ITBA,Administracion,CABA,18,No trabaja,Basica,8.7,Tarjeta debito,2,211000,15,8,Medio,SR12,16.4,1,1,1,7,1,3,7.6,0,0,Career switcher,1,Viernes,Mobile,Chrome,Verde,Libra,X5056,9,0,0
TRAIN_00121,2024-11,Python,Referido,Universidad Austral,Cs Datos,Otra,29,No trabaja,Basica,5.9,Transferencia,3,183000,30,22,Medio,SR02,14.3,0,0,1,11,4,3,8.6,0,0,Career switcher,2,Martes,Desktop,Chrome,Naranja,Escorpio,X1255,1,0,0
TRAIN_00122,2025-05,IA Generativa,TikTok Ads,Universidad Austral,Administracion,Rosario,22,Full-time,Ninguna,7.0,Transferencia,2,197000,5,11,Bajo,SR02,9.7,1,0,0,8,2,3,,0,0,Desempleado activo,2,Lunes,Desktop,Edge,Naranja,Geminis,X5500,4,0,0
TRAIN_00123,2024-08,Data Analytics,TikTok Ads,Universidad Austral,Cs Datos,Mendoza,21,No trabaja,Basica,11.2,Mercado Pago,6,217000,20,8,Bajo,SR03,5.2,1,0,1,7,4,2,8.2,0,0,Explorer,0,Lunes,Mobile,Chrome,Gris,Capricornio,X4542,4,0,0
TRAIN_00124,2025-05,IA Generativa,Instagram Ads,UADE,Psicologia,CABA,18,Freelance,Intermedia,10.3,Tarjeta credito,2,201000,5,6,Medio,SR10,12.1,0,0,0,5,4,2,6.3,0,0,Curioso,2,Jueves,Mobile,Chrome,Verde,Tauro,X1013,1,0,0
TRAIN_00125,2024-10,SQL,Web Organico,UTN,Ingenieria,Mendoza,28,Busca trabajo,Ninguna,7.1,Tarjeta credito,6,134000,15,4,Medio,SR07,33.3,1,1,1,6,4,3,8.3,0,0,Explorer,6,Miercoles,Desktop,Chrome,Verde,Geminis,X9616,2,0,0
TRAIN_00126,2024-09,SQL,Instagram Ads,UTN,Cs Datos,La Plata,20,No trabaja,Ninguna,11.1,Efectivo,3,126000,20,19,Medio,SR12,0.6,1,1,1,8,3,2,6.3,0,0,Curioso,5,Miercoles,Desktop,Chrome,Violeta,Tauro,X4922,0,0,0
TRAIN_00127,2025-03,Machine Learning,Instagram Ads,UBA,Ingenieria,CABA,24,Part-time,Basica,5.6,Tarjeta credito,6,279000,10,19,Medio,SR10,3.5,1,0,1,8,3,4,,0,0,Explorer,1,Martes,Desktop,Chrome,Violeta,Leo,X5929,1,0,0
TRAIN_00128,2024-11,IA Generativa,Referido,Otra,Economia,GBA Sur,18,No trabaja,Basica,10.4,Tarjeta credito,12,174000,10,9,Medio,SR04,2.4,0,0,0,6,0,2,5.6,0,1,Upskiller,1,Viernes,Desktop,Chrome,Azul,Acuario,X3394,9,0,0
TRAIN_00129,2025-03,Web Dev,Google Ads,Universidad Austral,Cs Datos,Rosario,27,Part-time,Ninguna,1.6,Tarjeta credito,6,232000,5,25,Medio,SR11,10.2,1,1,1,10,4,2,10.0,0,1,Curioso,5,Miercoles,Mobile,Chrome,Naranja,Capricornio,X6511,6,0,0
TRAIN_00130,2024-09,SQL,Universidad Partner,Universidad Austral,Economia,CABA,29,No trabaja,Ninguna,4.4,Tarjeta credito,6,152000,15,4,Medio,SR03,18.2,1,0,1,10,4,2,8.4,1,0,Upskiller,0,Sabado,Desktop,Chrome,Gris,Cancer,X7712,4,1,0
TRAIN_00131,2025-05,SQL,TikTok Ads,UTN,Ingenieria,CABA,26,Full-time,Intermedia,10.0,Tarjeta credito,1,145000,10,29,Bajo,SR03,39.5,1,0,0,3,1,3,6.8,0,0,Upskiller,1,Sabado,Desktop,Chrome,Gris,Capricornio,X7003,8,0,0
TRAIN_00132,2025-02,Python,TikTok Ads,UNLP,Otra,CABA,27,Part-time,Basica,6.0,Tarjeta credito,4,221000,0,18,Bajo,SR11,9.1,1,0,1,10,4,2,7.7,1,0,Curioso,0,Martes,Desktop,Firefox,Naranja,Aries,X8550,9,0,0
TRAIN_00133,2024-11,Python,Instagram Ads,UTN,Otra,GBA Sur,22,Full-time,Ninguna,1.9,Mercado Pago,4,248000,5,2,Alto,SR09,10.8,1,0,1,8,3,1,,1,0,Upskiller,0,Sabado,Mobile,Safari,Verde,Sagitario,X2658,3,1,1
TRAIN_00134,2024-09,SQL,Referido,UTN,Ingenieria,GBA Sur,30,Part-time,Intermedia,11.6,Transferencia,6,162000,0,17,Bajo,SR02,24.0,1,1,1,13,4,3,7.6,0,0,Explorer,0,Lunes,Mobile,Edge,Azul,Escorpio,X9474,5,0,0
TRAIN_00135,2025-04,Python,Instagram Ads,UNLP,Diseno,CABA,32,No trabaja,Basica,11.3,Tarjeta credito,1,174000,30,11,Bajo,SR03,20.8,0,0,1,8,2,4,6.9,1,0,Curioso,1,Sabado,Tablet,Edge,Gris,Piscis,X6185,0,0,0
TRAIN_00136,2024-08,SQL,Universidad Partner,UNLP,Diseno,GBA Oeste,21,Busca trabajo,Intermedia,6.2,Transferencia,9,183000,5,17,Medio,SR08,5.5,1,1,1,6,4,0,10.0,0,1,Curioso,2,Sabado,Mobile,Safari,Rojo,Tauro,X3273,5,0,0
TRAIN_00137,2025-04,Web Dev,Instagram Ads,Otra,Administracion,Cordoba,20,Full-time,Intermedia,3.1,Efectivo,2,203000,25,18,Medio,SR08,22.2,1,0,1,9,4,3,8.9,0,0,Career switcher,0,Miercoles,Mobile,Safari,Azul,Geminis,X7895,8,0,0
TRAIN_00138,2025-05,Python,Instagram Ads,UTN,Administracion,GBA Sur,19,No trabaja,,1.0,Tarjeta credito,3,208000,20,3,Medio,SR04,26.0,1,0,1,6,3,2,5.9,1,0,Explorer,6,Jueves,Mobile,Chrome,Verde,Sagitario,X6546,8,0,0
TRAIN_00139,2024-11,Data Analytics,Web Organico,UBA,Ingenieria,GBA Oeste,29,No trabaja,Ninguna,5.1,Tarjeta debito,3,224000,20,16,Medio,SR12,3.8,1,0,1,5,4,0,10.0,1,0,Upskiller,6,Martes,Mobile,Chrome,Verde,Tauro,X7610,2,0,0
TRAIN_00140,2024-08,Web Dev,Instagram Ads,UTN,Cs Datos,GBA Sur,24,Full-time,Intermedia,6.6,Mercado Pago,3,179000,30,2,Alto,SR09,6.0,1,0,1,6,3,2,10.0,0,0,Curioso,1,Lunes,Mobile,Chrome,Verde,Acuario,X1807,1,0,1
TRAIN_00141,2024-09,Machine Learning,Instagram Ads,Universidad Austral,Ingenieria,CABA,31,Full-time,Intermedia,7.6,Mercado Pago,3,286000,10,9,Medio,SR06,4.2,0,1,1,6,4,2,8.0,0,1,Upskiller,1,Sabado,Desktop,Chrome,Verde,Acuario,X6277,2,0,0
TRAIN_00142,2024-11,Data Analytics,Instagram Ads,Universidad Austral,Diseno,CABA,30,Busca trabajo,Intermedia,3.9,Tarjeta credito,6,277000,0,16,Bajo,SR06,27.3,1,0,0,5,2,3,7.8,0,0,Curioso,0,Lunes,Tablet,Chrome,Verde,Capricornio,X6993,2,0,0
TRAIN_00143,2025-03,Machine Learning,Instagram Ads,UTN,Otra,Cordoba,22,Full-time,,1.6,Tarjeta credito,9,319000,5,8,Bajo,SR06,64.0,1,1,1,6,4,3,,0,0,Upskiller,2,Sabado,Mobile,Chrome,Naranja,Tauro,X1301,7,0,0
TRAIN_00144,2024-09,Python,Instagram Ads,ITBA,Cs Datos,GBA Sur,27,Freelance,Ninguna,2.9,Mercado Pago,6,214000,15,4,Medio,SR04,31.0,1,0,0,5,2,1,8.7,0,0,Desempleado activo,2,Viernes,Mobile,Safari,Naranja,Aries,X4844,8,0,0
TRAIN_00145,2024-08,Data Analytics,TikTok Ads,Otra,Otra,CABA,29,No trabaja,Basica,16.1,Mercado Pago,3,239000,15,27,Alto,SR06,12.4,1,1,1,6,4,3,,0,0,Curioso,3,Viernes,Mobile,Edge,Naranja,Tauro,X7363,3,0,0
TRAIN_00146,2024-08,Python,Universidad Partner,Universidad Austral,Ingenieria,GBA Oeste,22,Busca trabajo,Ninguna,5.2,Mercado Pago,3,197000,20,11,Alto,SR09,1.5,1,1,1,5,3,0,,0,0,Explorer,4,Miercoles,Desktop,Chrome,Azul,Tauro,X8980,3,0,0
TRAIN_00147,2025-02,Web Dev,Instagram Ads,UNLP,Cs Datos,CABA,27,No trabaja,Ninguna,7.0,Tarjeta credito,2,216000,10,8,Bajo,SR04,18.9,1,1,1,9,4,2,10.0,0,0,Desempleado activo,3,Viernes,Tablet,Chrome,Violeta,Acuario,X8758,3,0,0
TRAIN_00148,2025-03,Data Analytics,Instagram Ads,Otra,Administracion,La Plata,24,No trabaja,Basica,8.2,Mercado Pago,12,263000,10,2,Bajo,SR11,25.6,0,0,1,11,4,3,9.4,0,0,Desempleado activo,1,Jueves,Tablet,Chrome,Gris,Sagitario,X9490,7,0,0
TRAIN_00149,2025-05,Python,Referido,UTN,Diseno,CABA,21,Part-time,Basica,7.5,Tarjeta credito,12,179000,25,10,Medio,SR07,13.5,1,0,0,9,4,3,9.7,0,0,Desempleado activo,0,Jueves,Desktop,Chrome,Verde,Leo,X4346,5,0,0
TRAIN_00150,2024-11,IA Generativa,Universidad Partner,UTN,Administracion,CABA,19,Busca trabajo,Intermedia,7.0,Tarjeta credito,3,185000,10,22,Medio,SR11,4.9,1,0,1,9,4,2,,0,1,Explorer,2,Lunes,Mobile,Chrome,Verde,Leo,X2302,5,0,0
TRAIN_00151,2024-11,Web Dev,Universidad Partner,UNLP,Administracion,GBA Norte,29,No trabaja,Ninguna,14.7,Mercado Pago,2,271000,0,15,Medio,SR02,7.9,1,1,1,9,4,1,8.1,0,1,Desempleado activo,2,Lunes,Mobile,Chrome,Verde,Libra,X4218,9,0,0
TRAIN_00152,2025-04,IA Generativa,TikTok Ads,UTN,Ingenieria,GBA Norte,25,Freelance,,8.1,Mercado Pago,1,164000,20,29,Bajo,SR06,6.6,1,0,1,33,4,9,7.9,0,0,Career switcher,5,Lunes,Mobile,Otro,Gris,Aries,X2111,7,1,0
TRAIN_00153,2025-05,Data Analytics,Web Organico,UBA,Economia,CABA,22,No trabaja,Ninguna,6.6,Tarjeta debito,3,180000,30,24,Medio,SR05,30.4,1,0,1,11,4,3,6.9,0,0,Career switcher,0,Miercoles,Mobile,Chrome,Gris,Virgo,X6976,6,0,0
TRAIN_00154,2025-05,Data Analytics,Web Organico,UADE,Ingenieria,Cordoba,22,No trabaja,Intermedia,10.9,Mercado Pago,4,201000,20,15,Medio,SR10,2.4,1,0,1,10,4,4,9.0,0,0,Explorer,3,Jueves,Desktop,Chrome,Azul,Tauro,X5903,5,0,0
TRAIN_00155,2024-11,Data Analytics,Universidad Partner,UADE,Ingenieria,Rosario,19,No trabaja,Ninguna,,Transferencia,12,233000,0,25,Alto,SR09,0.9,1,1,1,9,4,0,9.6,0,1,Upskiller,3,Sabado,Mobile,Chrome,Azul,Capricornio,X3783,5,0,0
TRAIN_00156,2025-04,Python,TikTok Ads,UTN,Economia,Otra,26,Full-time,Basica,6.8,Transferencia,12,214000,5,24,Medio,SR03,12.1,0,1,1,3,4,2,,0,1,Explorer,2,Viernes,Mobile,Chrome,Azul,Aries,X1223,5,0,1
TRAIN_00157,2024-11,Web Dev,Instagram Ads,UTN,Economia,GBA Sur,27,Busca trabajo,Basica,0.0,Tarjeta credito,2,199000,20,31,Bajo,SR07,11.5,1,1,1,9,4,3,9.2,0,0,Career switcher,7,Lunes,Desktop,Safari,Naranja,Tauro,X4408,2,0,0
TRAIN_00158,2025-04,Python,Referido,Universidad Austral,Economia,La Plata,23,Freelance,Ninguna,9.5,Tarjeta credito,6,228000,5,14,Bajo,SR07,,1,0,1,11,4,3,6.2,0,0,Desempleado activo,7,Martes,Mobile,Chrome,Gris,Acuario,X2916,2,0,0
TRAIN_00159,2024-08,Data Analytics,Instagram Ads,UTN,Economia,Cordoba,28,Part-time,Intermedia,4.6,Mercado Pago,6,181000,25,12,Bajo,SR12,43.1,1,0,1,13,4,3,8.4,1,0,Desempleado activo,2,Sabado,Mobile,Chrome,Verde,Geminis,X5592,0,0,0
TRAIN_00160,2025-03,Data Analytics,Instagram Ads,,Otra,Cordoba,20,Part-time,Intermedia,12.9,Tarjeta credito,9,219000,15,21,Alto,SR03,14.6,1,0,0,6,0,3,5.4,1,0,Career switcher,0,Martes,Desktop,Chrome,Rojo,Aries,X2557,1,0,1
TRAIN_00161,2024-09,Python,Universidad Partner,Otra,Otra,Mendoza,32,Freelance,Ninguna,,Mercado Pago,1,148000,30,6,Medio,SR07,11.7,1,0,0,3,2,1,,0,1,Upskiller,4,Sabado,Desktop,Chrome,Gris,Acuario,X8363,6,0,0
TRAIN_00162,2024-08,IA Generativa,Referido,UTN,Cs Datos,CABA,31,Part-time,Intermedia,8.9,Tarjeta credito,3,167000,20,7,Alto,SR11,3.2,1,1,1,11,4,4,8.6,0,0,Desempleado activo,0,Martes,Mobile,Chrome,Gris,Capricornio,X3293,6,1,0
TRAIN_00163,2024-09,Data Analytics,TikTok Ads,UNLP,Cs Datos,GBA Norte,22,Full-time,Intermedia,4.6,Transferencia,3,203000,30,13,Bajo,SR04,2.2,1,0,0,0,2,0,9.4,0,0,Upskiller,5,Sabado,Mobile,Safari,Naranja,Libra,X5224,7,0,0
TRAIN_00164,2024-10,IA Generativa,TikTok Ads,UADE,Ingenieria,CABA,23,Freelance,,7.5,Tarjeta credito,2,160000,20,2,,SR02,48.9,1,0,0,3,2,0,6.3,0,0,Career switcher,0,Miercoles,Mobile,Safari,Azul,Piscis,X6003,9,1,1
TRAIN_00165,2025-02,Web Dev,Instagram Ads,UTN,Administracion,GBA Norte,25,No trabaja,Basica,6.6,Tarjeta debito,6,187000,35,8,Bajo,SR05,12.8,1,1,1,12,4,4,8.0,0,1,Desempleado activo,4,Viernes,Desktop,Chrome,Azul,Sagitario,X4619,3,0,0
TRAIN_00166,2024-10,Web Dev,Instagram Ads,UBA,Otra,Rosario,25,Busca trabajo,Basica,6.8,Tarjeta credito,9,173000,25,15,Medio,SR09,12.5,1,0,1,1,3,1,,0,0,Desempleado activo,0,Martes,Desktop,Chrome,Rojo,Escorpio,X8846,1,1,1
TRAIN_00167,2024-08,Python,Web Organico,UADE,Diseno,CABA,22,Freelance,Avanzada,2.8,Tarjeta debito,2,207000,20,8,Medio,SR08,10.7,0,0,1,2,3,0,,0,0,Upskiller,0,Lunes,Desktop,Edge,Verde,Aries,X1854,3,0,0
TRAIN_00168,2025-02,IA Generativa,Instagram Ads,UNLP,Ingenieria,CABA,22,Busca trabajo,Ninguna,3.6,Transferencia,2,143000,35,10,Bajo,SR01,34.7,1,0,0,6,2,2,4.9,0,1,Upskiller,3,Jueves,Mobile,Chrome,Naranja,Leo,X2364,5,0,0
TRAIN_00169,2025-03,Python,Google Ads,UADE,Otra,Otra,24,Full-time,Intermedia,5.8,Tarjeta credito,2,181000,25,20,Alto,SR12,7.2,1,0,0,7,3,0,4.6,0,0,Desempleado activo,2,Jueves,Desktop,Otro,Verde,Aries,X3306,8,0,0
TRAIN_00170,2024-11,Data Analytics,TikTok Ads,UBA,Cs Datos,La Plata,26,Full-time,,6.0,Tarjeta credito,9,255000,0,25,Bajo,SR09,8.4,1,0,1,9,2,4,,1,1,Explorer,2,Viernes,Mobile,Firefox,Violeta,Sagitario,X6140,6,0,0
TRAIN_00171,2025-02,Web Dev,Referido,UBA,Ingenieria,GBA Sur,20,Full-time,Ninguna,0.0,Tarjeta credito,1,221000,10,8,Medio,SR06,18.4,0,0,0,5,0,2,,0,0,Curioso,1,Viernes,Desktop,Chrome,Verde,Aries,X7481,0,1,1
TRAIN_00172,2025-04,Python,Instagram Ads,ITBA,Ingenieria,CABA,27,Freelance,Intermedia,8.3,Mercado Pago,6,196000,25,7,Alto,SR06,8.0,1,1,1,11,4,3,8.7,0,0,Explorer,4,Viernes,Mobile,Chrome,Violeta,Libra,X5488,8,0,0
TRAIN_00173,2024-08,Web Dev,Evento,Otra,Ingenieria,Cordoba,24,Part-time,Ninguna,8.0,Tarjeta credito,1,231000,15,23,Medio,SR11,11.9,1,1,0,1,1,1,7.4,0,0,Upskiller,4,Miercoles,Mobile,Chrome,Verde,Libra,X2952,4,0,0
TRAIN_00174,2024-09,Data Analytics,Referido,UNLP,Administracion,GBA Norte,27,Full-time,Ninguna,2.9,Mercado Pago,3,244000,5,20,Alto,SR08,23.1,1,0,1,6,3,3,10.0,0,0,Upskiller,2,Lunes,Mobile,Chrome,Violeta,Aries,X9533,8,0,0
TRAIN_00175,2025-04,Data Analytics,Evento,ITBA,Economia,CABA,19,No trabaja,Basica,1.4,Tarjeta credito,1,267000,0,13,Medio,SR04,32.7,0,0,1,5,4,1,9.8,0,0,Desempleado activo,0,Miercoles,Mobile,Firefox,Verde,Piscis,X8240,7,0,0
TRAIN_00176,2024-09,Data Analytics,Referido,UNLP,Diseno,GBA Oeste,24,Full-time,Avanzada,7.9,Tarjeta credito,3,189000,25,15,Medio,SR08,23.7,1,0,1,8,4,2,9.3,0,0,Curioso,6,Lunes,Mobile,Safari,Gris,Sagitario,X6205,4,0,0
TRAIN_00177,2025-05,Python,Instagram Ads,Universidad Austral,Cs Datos,CABA,22,Part-time,Avanzada,15.3,Transferencia,2,160000,35,28,Medio,SR06,0.3,1,1,1,12,4,3,7.5,0,0,Upskiller,6,Lunes,Desktop,Otro,Azul,Acuario,X3215,2,0,0
TRAIN_00178,2024-10,Python,Instagram Ads,UADE,Otra,Rosario,24,Freelance,Ninguna,7.5,Tarjeta debito,3,345000,35,0,Medio,SR04,38.6,1,0,1,10,3,1,,0,0,Explorer,2,Martes,Desktop,Chrome,Rojo,Capricornio,X4382,6,1,1
TRAIN_00179,2024-09,Python,Google Ads,UADE,Economia,CABA,25,Full-time,Basica,4.6,Tarjeta credito,4,188000,15,22,Alto,SR02,7.5,1,1,1,4,4,1,,0,0,Upskiller,0,Martes,Desktop,Chrome,Gris,Acuario,X2252,1,1,1
TRAIN_00180,2024-08,Data Analytics,TikTok Ads,UNLP,Cs Datos,GBA Norte,28,Busca trabajo,Basica,4.3,Transferencia,2,267000,0,10,,SR11,2.5,1,0,1,6,4,1,6.9,0,0,Explorer,1,Viernes,Desktop,Chrome,Gris,Tauro,X7857,9,0,0
TRAIN_00181,2025-02,Python,Instagram Ads,UBA,Administracion,GBA Oeste,18,Busca trabajo,Intermedia,10.1,Tarjeta debito,2,187000,20,0,Medio,SR02,2.6,0,0,1,5,4,1,7.7,0,0,Career switcher,5,Miercoles,Desktop,Chrome,Azul,Geminis,X5582,1,0,0
