vuelo_id,aerolinea,ciudad_origen,ciudad_destino,pais_origen,tipo_ruta,clase_servicio,mes,dia_semana,duracion_vuelo_min,distancia_km,retraso_salida_min,retraso_llegada_min,cancelado,causa_retraso,precio_boleto_usd,ocupacion_pct,num_pasajeros,satisfaccion_cliente,puntualidad_historica_pct
VL12547,LATAM,Ciudad Mx,Bogotá,México,Internacional,Económica,6,Domingo,263,3200,1,0,False,,308.54,73.4,132,3.9,77.3
VL11653,Sky Airline,Ciudad Mx,Bogotá,México,Internacional,Ejecutiva,8,Viernes,240,3200,0,0,False,,551.9,84.7,186,5.0,77.2
VL12865,Aeroméxico,Santiago,São Paulo,Chile,Internacional,Económica,5,Martes,229,2700,0,0,False,,308.41,78.7,142,2.9,72.8
VL12590,Avianca,Bogotá,Quito,Colombia,Internacional,Ejecutiva,3,Viernes,85,1000,0,0,False,,144.64,72.6,160,4.0,75.1
VL10304,Avianca,Buenos Aires,Lima,Argentina,Internacional,Económica,9,Sábado,228,3000,0,0,False,,340.9,59.5,107,2.9,71.2
VL10376,Volaris,Bogotá,Quito,Colombia,Internacional,Ejecutiva,7,Sábado,87,1000,4,0,False,,312.39,77.6,171,5.0,68.4
VL12685,Volaris,Bogotá,Medellín,Colombia,Doméstica,Económica,7,Jueves,59,580,22,21,False,Operacional,72.58,95.9,173,2.6,69.6
VL12284,Aeroméxico,Ciudad Mx,Cancún,México,Doméstica,Económica,10,Domingo,120,1600,33,39,False,Tripulación,193.92,100.0,180,,72.8
VL11231,Aeroméxico,Santiago,Lima,Chile,Internacional,Económica,8,Miércoles,212,2400,33,34,False,Clima,263.61,78.2,141,3.8,75.8
VL11956,Avianca,Cancún,Bogotá,México,Internacional,Económica,6,Jueves,265,3500,5,0,False,,485.86,66.7,120,4.4,72.7
VL12597,Copa Airlines,Medellín,Ciudad Mx,Colombia,Internacional,Económica,8,Martes,270,3400,0,0,False,,498.72,73.1,132,3.9,82.5
VL10581,Sky Airline,Cartagena,Bogotá,Colombia,Doméstica,Primera,4,Viernes,62,650,18,21,False,Clima,180.23,95.8,287,3.7,72.9
VL10633,Avianca,Medellín,Ciudad Mx,Colombia,Internacional,Económica,7,Sábado,293,3400,0,0,False,,425.05,68.0,122,,72.4
VL10287,Volaris,Medellín,Ciudad Mx,Colombia,Internacional,Económica,6,Sábado,261,3400,0,0,False,,209.98,70.6,127,4.7,70.0
VL11441,Sky Airline,Bogotá,Medellín,Colombia,Doméstica,Económica,4,Sábado,51,580,0,7,False,,48.6,95.9,173,2.2,75.5
VL12411,Avianca,Ciudad Mx,Cancún,México,Doméstica,Primera,8,Jueves,159,1600,0,0,False,,743.47,96.4,289,4.1,72.6
VL10341,Aeroméxico,Lima,Buenos Aires,Perú,Internacional,Económica,10,Viernes,232,3100,0,0,False,,433.38,65.0,117,4.5,75.1
VL10401,LATAM,Lima,Santiago,Perú,Internacional,Ejecutiva,9,Miércoles,207,2400,28,18,False,Operacional,601.2,61.0,134,3.2,77.6
VL10033,LATAM,Guadalajara,Ciudad Mx,México,Doméstica,Económica,12,Sábado,63,550,19,11,False,Aeropuerto,53.04,93.8,169,3.4,77.5
VL10502,Viva Air,Bogotá,Miami,Colombia,Internacional,Económica,4,Viernes,323,3800,24,31,False,Operacional,401.21,63.5,114,2.8,64.1
VL12909,LATAM,Bogotá,Miami,Colombia,Internacional,Primera,1,Lunes,299,3800,0,0,False,,2233.96,94.1,282,4.8,78.7
VL11286,Sky Airline,Bogotá,Medellín,Colombia,Doméstica,Económica,12,Jueves,63,580,0,0,False,,49.85,81.4,147,3.9,73.2
VL10171,Avianca,Bogotá,Medellín,Colombia,Doméstica,Económica,1,Domingo,70,580,7,12,False,,79.0,87.0,157,3.2,71.9
VL10786,Aeroméxico,Santiago,São Paulo,Chile,Internacional,Ejecutiva,5,Lunes,193,2700,0,10,False,,522.9,74.0,163,3.0,73.8
VL12613,Avianca,Buenos Aires,Lima,Argentina,Internacional,Económica,2,Domingo,233,3000,30,22,False,Aeropuerto,379.35,89.4,161,3.3,72.0
VL11310,Avianca,Bogotá,Medellín,Colombia,Doméstica,Primera,4,Domingo,52,580,15,21,False,,185.6,63.0,189,4.4,71.2
VL12522,Copa Airlines,Bogotá,Miami,Colombia,Internacional,Económica,9,Martes,334,3800,30,23,False,Operacional,532.59,86.8,156,2.8,83.2
VL11194,Copa Airlines,Bogotá,Medellín,Colombia,Doméstica,Ejecutiva,2,Martes,47,580,22,9,True,Operacional,234.55,93.4,205,4.6,81.5
VL10700,Copa Airlines,Medellín,Ciudad Mx,Colombia,Internacional,Económica,2,Sábado,278,3400,48,40,False,Clima,258.51,97.2,175,,82.9
VL10349,Avianca,Cancún,Bogotá,México,Internacional,Económica,1,Domingo,274,3500,0,0,False,,395.01,59.7,107,4.6,71.6
VL10564,Aeroméxico,Ciudad Mx,Bogotá,México,Internacional,Económica,8,Jueves,260,3200,0,0,False,,402.6,67.8,122,3.8,74.4
VL10959,LATAM,Buenos Aires,Lima,Argentina,Internacional,Primera,10,Miércoles,212,3000,0,9,False,,1412.49,80.8,242,3.3,77.9
VL11166,Avianca,Bogotá,Quito,Colombia,Internacional,Ejecutiva,11,Jueves,105,1000,0,7,False,,202.51,83.6,184,4.6,69.6
VL12619,LATAM,Bogotá,Miami,Colombia,Internacional,Económica,11,Martes,310,3800,0,2,False,,231.95,68.6,123,3.8,80.0
VL10840,Aeroméxico,Bogotá,Medellín,Colombia,Doméstica,Ejecutiva,6,Domingo,68,580,24,26,False,Tripulación,154.32,72.5,160,2.8,73.8
VL10111,Avianca,Ciudad Mx,Cancún,México,Doméstica,Económica,9,Viernes,142,1600,0,0,False,,123.92,93.1,168,5.0,70.3
VL11283,LATAM,Bogotá,Medellín,Colombia,Doméstica,Económica,7,Sábado,52,580,0,12,False,,54.53,83.5,150,1.8,78.9
VL10498,LATAM,Cartagena,Bogotá,Colombia,Doméstica,Económica,6,Domingo,54,650,38,61,False,Clima,46.61,84.4,152,1.9,79.1
VL11689,Viva Air,Ciudad Mx,Miami,México,Internacional,Ejecutiva,1,Miércoles,161,2100,81,72,False,Clima,473.15,59.5,131,,66.8
VL10274,Sky Airline,Medellín,Ciudad Mx,Colombia,Internacional,Económica,8,Sábado,259,3400,0,12,False,,281.64,67.7,122,3.0,75.6
VL10756,LATAM,Cancún,Bogotá,México,Internacional,Ejecutiva,2,Miércoles,296,3500,0,0,False,,1107.47,76.4,168,5.0,77.1
VL11376,Avianca,Lima,Buenos Aires,Perú,Internacional,Económica,8,Martes,242,3100,0,0,False,,244.72,77.7,140,3.8,72.7
VL11599,Avianca,Lima,Santiago,Perú,Internacional,Económica,11,Viernes,187,2400,0,3,False,,261.3,81.2,146,3.8,73.2
VL10598,Avianca,Santiago,Lima,Chile,Internacional,Ejecutiva,1,Miércoles,179,2400,12,17,False,,668.41,74.7,164,2.4,71.3
VL11800,LATAM,Cartagena,Bogotá,Colombia,Doméstica,Económica,1,Jueves,62,650,0,4,False,,68.46,81.3,146,3.0,78.9
VL10572,Sky Airline,Ciudad Mx,Bogotá,México,Internacional,Económica,11,Lunes,252,3200,2,5,False,,260.02,67.9,122,,72.7
VL12622,Volaris,Lima,Buenos Aires,,Internacional,Económica,2,Lunes,257,3100,0,0,False,,327.44,85.6,154,3.5,68.9
VL10833,Avianca,Ciudad Mx,Cancún,México,Doméstica,Ejecutiva,8,Domingo,144,1600,79,82,False,Tripulación,273.33,83.6,184,3.8,71.4
VL11384,Sky Airline,Cancún,Bogotá,México,Internacional,Económica,12,Domingo,280,3500,39,30,False,Operacional,405.46,92.7,167,3.9,71.5
VL11871,LATAM,Santiago,Lima,Chile,Internacional,Económica,7,Viernes,198,2400,0,6,False,,256.34,57.4,103,3.4,78.8
VL11341,LATAM,Lima,Buenos Aires,Perú,Internacional,Económica,1,Viernes,238,3100,0,18,False,,,74.6,134,4.1,76.8
VL11847,LATAM,Santiago,Lima,Chile,Internacional,Económica,6,Domingo,211,2400,0,0,False,,165.87,95.1,171,,78.9
VL11392,Copa Airlines,Ciudad Mx,Cancún,México,Doméstica,Ejecutiva,12,Viernes,133,1600,0,0,False,,353.49,77.8,171,3.0,81.2
VL12586,Aeroméxico,Bogotá,Medellín,Colombia,Doméstica,Ejecutiva,5,Jueves,73,580,44,45,False,Aeropuerto,194.67,80.9,178,4.1,76.3
VL12771,Volaris,Bogotá,Miami,Colombia,Internacional,Económica,1,Lunes,298,3800,0,15,False,,412.57,69.5,125,3.3,69.6
VL10521,Aeroméxico,Ciudad Mx,Bogotá,México,Internacional,Económica,7,Viernes,243,3200,44,38,False,Tripulación,408.35,84.3,152,3.8,75.6
VL11451,Aeroméxico,Santiago,São Paulo,Chile,Internacional,Económica,8,Domingo,235,2700,0,4,False,,352.32,62.9,113,3.5,74.9
VL10101,Volaris,Cancún,Bogotá,México,Internacional,Ejecutiva,8,Sábado,275,3500,0,0,False,,732.99,57.2,126,4.3,67.7
VL11422,Copa Airlines,Bogotá,Medellín,Colombia,Doméstica,Económica,12,Viernes,67,580,0,0,False,,50.25,76.5,138,3.9,81.2
VL12818,Viva Air,Bogotá,Medellín,Colombia,Doméstica,Económica,6,Sábado,55,580,0,2,False,,30.0,91.3,164,3.9,64.2
VL11394,Viva Air,Bogotá,Miami,Colombia,Internacional,Económica,11,Lunes,286,3800,0,2,False,,196.26,95.7,172,2.8,65.5
VL11050,Viva Air,Lima,Santiago,Perú,Internacional,Ejecutiva,4,Sábado,197,2400,1,4,False,,521.78,96.3,212,4.0,64.3
VL12239,Avianca,Santiago,Lima,Chile,Internacional,Económica,9,Miércoles,168,2400,0,13,False,,300.7,89.6,161,2.3,72.5
VL10378,LATAM,Bogotá,Quito,,Internacional,Primera,9,Domingo,103,1000,16,10,False,Clima,297.3,75.2,226,2.9,76.4
VL10141,Viva Air,Santiago,Lima,Chile,Internacional,Económica,3,Martes,217,2400,8,5,True,,266.13,82.6,149,2.8,67.5
VL11954,Aeroméxico,Cartagena,Bogotá,Colombia,Doméstica,Ejecutiva,6,Domingo,66,650,0,3,False,,180.28,88.3,194,3.9,75.0
VL12580,LATAM,Ciudad Mx,Cancún,México,Doméstica,Económica,1,Lunes,145,1600,0,2,False,,190.94,83.4,150,3.5,83.0
VL11912,Aeroméxico,Cartagena,Bogotá,Colombia,Doméstica,Económica,10,Martes,63,650,0,3,False,,60.22,84.4,152,3.0,72.9
VL10330,Copa Airlines,Ciudad Mx,Bogotá,México,Internacional,Económica,4,Sábado,258,3200,0,0,False,,237.45,76.9,138,2.2,81.6
VL12609,Aeroméxico,Bogotá,Medellín,Colombia,Doméstica,Ejecutiva,12,Jueves,74,580,13,8,False,,176.24,76.5,168,1.8,76.1
VL11594,Aeroméxico,Buenos Aires,Lima,Argentina,Internacional,Económica,3,Domingo,249,3000,0,0,False,,199.08,88.3,159,3.9,72.3
VL10160,Aeroméxico,Ciudad Mx,Bogotá,México,Internacional,Económica,1,Domingo,243,3200,0,0,False,,362.12,78.8,142,4.7,74.8
VL12982,Viva Air,Buenos Aires,Lima,Argentina,Internacional,Económica,10,Viernes,249,3000,0,2,False,,326.16,82.9,149,2.8,64.4
VL11712,Avianca,Ciudad Mx,Miami,México,Internacional,Económica,7,Domingo,174,2100,0,7,False,,244.13,74.6,134,2.5,72.7
VL10747,Aeroméxico,Medellín,Ciudad Mx,Colombia,Internacional,Económica,2,Miércoles,286,3400,1,11,False,,398.09,73.1,132,3.0,75.5
VL12660,LATAM,Lima,Buenos Aires,Perú,Internacional,Económica,3,Domingo,231,3100,692,632,True,Clima,240.95,69.0,124,1.3,79.1
VL11754,Sky Airline,Cartagena,Bogotá,Colombia,Doméstica,Económica,2,Martes,74,650,0,1,False,,,93.8,169,5.0,73.8
VL11695,Sky Airline,Bogotá,Medellín,Colombia,Doméstica,Económica,7,Sábado,63,580,0,13,False,,75.83,69.5,125,4.2,71.6
VL11978,LATAM,Lima,Santiago,Perú,Internacional,Ejecutiva,9,Jueves,196,2400,7,5,False,,654.74,79.7,175,,80.0
VL10451,Copa Airlines,Santiago,São Paulo,Chile,Internacional,Primera,11,Viernes,219,2700,0,0,False,,973.76,98.0,294,,83.9
VL12127,Avianca,Ciudad Mx,Cancún,México,Doméstica,Ejecutiva,11,Jueves,120,1600,0,0,True,,490.01,84.8,187,4.8,70.9
VL12639,LATAM,Buenos Aires,Lima,Argentina,Internacional,Económica,8,Jueves,245,3000,2,0,False,,207.26,58.3,105,3.3,79.1
VL10712,Copa Airlines,Lima,Buenos Aires,Perú,Internacional,Económica,3,Miércoles,275,3100,12,25,False,,401.07,77.1,139,3.4,83.9
VL10819,Aeroméxico,Bogotá,Miami,Colombia,Internacional,Económica,7,Jueves,290,3800,0,4,False,,304.57,77.8,140,4.2,72.6
VL12624,LATAM,Ciudad Mx,Bogotá,México,Internacional,Económica,1,Lunes,252,3200,2,0,False,,385.6,73.2,132,3.2,80.1
VL10494,Copa Airlines,Lima,Buenos Aires,Perú,Internacional,Primera,9,Viernes,228,3100,0,2,False,,1055.87,65.6,197,4.5,83.8
VL10068,Avianca,Bogotá,Medellín,Colombia,Doméstica,Económica,10,Lunes,47,580,0,0,False,,59.95,74.8,135,4.8,72.1
VL10088,Copa Airlines,Lima,Santiago,Perú,Internacional,Económica,5,Martes,195,2400,80,91,False,Operacional,331.63,95.0,171,1.1,79.7
VL12090,LATAM,Ciudad Mx,Miami,México,Internacional,Ejecutiva,9,Domingo,165,2100,27,11,False,Aeropuerto,581.08,80.5,177,3.5,78.3
VL10622,LATAM,Ciudad Mx,Bogotá,México,Internacional,Económica,11,Jueves,238,3200,0,0,False,,278.73,81.9,147,3.5,77.8
VL12837,Aeroméxico,Bogotá,Medellín,Colombia,Doméstica,Económica,9,Sábado,50,580,0,0,False,,71.12,88.3,159,4.0,75.3
VL12398,Avianca,Cancún,Bogotá,México,Internacional,Ejecutiva,1,Miércoles,255,3500,32,38,False,Tripulación,1087.49,89.4,197,4.8,70.9
VL11241,Avianca,Ciudad Mx,Miami,México,Internacional,Ejecutiva,4,Martes,175,2100,0,3,False,,309.74,100.0,220,5.0,73.4
VL11187,Aeroméxico,Bogotá,Medellín,Colombia,Doméstica,Económica,5,Domingo,52,580,0,18,False,,78.14,99.1,178,3.7,74.6
VL10063,Copa Airlines,Ciudad Mx,Bogotá,México,Internacional,Económica,11,Jueves,234,3200,0,9,False,,228.23,81.8,147,3.4,81.3
VL10962,LATAM,Santiago,Lima,Chile,Internacional,Primera,4,Viernes,226,2400,0,0,False,,991.72,91.7,275,3.8,79.8
VL12273,Volaris,Cancún,Bogotá,México,Internacional,Económica,11,Lunes,285,3500,1,3,False,,281.03,69.0,124,2.9,68.9
VL11548,Copa Airlines,Bogotá,Medellín,Colombia,Doméstica,Ejecutiva,11,Miércoles,55,580,0,0,False,,167.76,74.2,163,3.8,81.0
VL10704,Viva Air,Bogotá,Medellín,Colombia,Doméstica,Económica,1,Jueves,57,580,0,11,False,,41.8,86.9,156,2.6,64.6
VL10067,Viva Air,Bogotá,Quito,Colombia,Internacional,Económica,9,Viernes,98,1000,0,0,False,,160.97,68.9,124,4.6,65.7
VL12363,Copa Airlines,Medellín,Ciudad Mx,Colombia,Internacional,Económica,3,Jueves,270,3400,0,0,False,,237.47,68.2,123,2.8,83.6
VL11951,LATAM,Santiago,Lima,Chile,Internacional,Económica,9,Sábado,181,2400,0,11,False,,262.55,92.5,166,2.4,76.9
VL10112,Volaris,Guadalajara,Ciudad Mx,México,Doméstica,Ejecutiva,3,Viernes,40,550,0,11,False,,142.77,69.4,153,3.5,66.8
VL10993,LATAM,Santiago,São Paulo,Chile,Internacional,Económica,3,Sábado,218,2700,13,20,False,,348.91,74.6,134,3.4,80.5
VL10703,Sky Airline,Ciudad Mx,Cancún,México,Doméstica,Económica,4,Sábado,138,1600,0,0,False,,219.06,95.6,172,4.2,73.3
VL11415,Aeroméxico,Guadalajara,Ciudad Mx,México,Doméstica,Económica,11,Sábado,71,550,0,0,True,,64.64,80.6,145,4.6,75.7
VL10282,Sky Airline,Ciudad Mx,Bogotá,México,Internacional,Ejecutiva,7,Sábado,267,3200,7,18,False,,664.84,66.9,147,3.8,73.6
VL11113,LATAM,Medellín,Ciudad Mx,Colombia,Internacional,Económica,5,Viernes,275,3400,0,0,False,,384.43,68.8,124,4.3,76.9
VL10440,Avianca,Bogotá,Medellín,Colombia,Doméstica,Económica,6,Martes,72,580,0,11,False,,80.88,83.3,150,2.6,72.9
VL11434,LATAM,Ciudad Mx,Cancún,México,Doméstica,Económica,9,Domingo,141,1600,0,22,False,,135.01,70.0,126,,77.6
VL10119,LATAM,Medellín,Ciudad Mx,Colombia,Internacional,Económica,9,Domingo,263,3400,0,8,False,,,57.8,104,,79.2
VL11617,Sky Airline,Cancún,Bogotá,México,Internacional,Ejecutiva,8,Domingo,271,3500,0,18,False,,586.25,71.6,158,4.7,74.0
VL10824,LATAM,Medellín,Ciudad Mx,Colombia,Internacional,Económica,12,Viernes,262,3400,0,3,False,,291.55,68.5,123,4.1,79.3
VL11913,LATAM,Ciudad Mx,Bogotá,México,Internacional,Económica,3,Domingo,240,3200,26,13,True,Clima,403.37,71.7,129,3.2,82.2
VL11952,Aeroméxico,Santiago,São Paulo,Chile,Internacional,Económica,8,Martes,216,2700,0,0,False,,320.98,73.2,132,3.7,74.3
VL11212,Aeroméxico,Ciudad Mx,Cancún,México,Doméstica,Económica,3,Lunes,115,1600,0,0,False,,208.44,96.3,173,4.2,74.5
VL11386,Viva Air,Ciudad Mx,Miami,México,Internacional,Económica,10,Martes,163,2100,12,6,False,,131.25,91.8,165,,65.4
VL10957,Aeroméxico,Bogotá,Medellín,Colombia,Doméstica,Económica,3,Sábado,52,580,0,7,False,,83.91,76.8,138,3.9,74.7
VL11375,Aeroméxico,Lima,Santiago,Perú,Internacional,Económica,9,Viernes,170,2400,0,0,False,,161.12,69.7,125,4.0,77.8
VL11920,Viva Air,Buenos Aires,Lima,Argentina,Internacional,Económica,6,Sábado,272,3000,65,58,False,Operacional,418.22,81.8,147,2.9,63.2
VL11257,Aeroméxico,Medellín,Ciudad Mx,Colombia,Internacional,Económica,6,Viernes,261,3400,0,3,False,,271.67,87.2,157,1.4,75.0
VL10768,LATAM,Bogotá,Miami,Colombia,Internacional,Ejecutiva,12,Domingo,287,3800,0,0,False,,1240.94,77.8,171,5.0,76.7
VL12869,Copa Airlines,Ciudad Mx,Bogotá,México,Internacional,Económica,11,Viernes,259,3200,10,9,False,,264.35,87.7,158,4.1,80.8
VL10570,Avianca,Medellín,Ciudad Mx,Colombia,Internacional,Económica,9,Jueves,261,3400,0,0,False,,212.88,98.3,177,5.0,71.4
VL12800,Avianca,Ciudad Mx,Miami,México,Internacional,Ejecutiva,5,Martes,157,2100,22,13,False,Mecánico,574.68,64.5,142,3.8,74.1
VL10839,Copa Airlines,Cancún,Bogotá,México,Internacional,Primera,10,Sábado,269,3500,5,7,False,,1833.29,66.2,199,3.9,80.2
VL11309,Volaris,Bogotá,Quito,Colombia,Internacional,Económica,8,Miércoles,91,1000,0,0,False,,80.62,89.1,160,5.0,67.3
VL11429,Volaris,Lima,Santiago,Perú,Internacional,Económica,9,Sábado,205,2400,0,4,False,,,73.7,133,2.6,69.4
VL12490,LATAM,Bogotá,Miami,Colombia,Internacional,Ejecutiva,12,Domingo,303,3800,0,0,False,,1034.69,100.0,220,5.0,78.7
VL12173,LATAM,Bogotá,Quito,Colombia,Internacional,Económica,2,Sábado,82,1000,0,0,False,,125.56,73.1,132,4.1,80.9
VL12555,Volaris,Cartagena,Bogotá,Colombia,Doméstica,Económica,1,Viernes,70,650,104,97,False,Aeropuerto,67.48,90.1,162,4.0,66.9
VL10143,Aeroméxico,Bogotá,Miami,Colombia,Internacional,Ejecutiva,10,Viernes,305,3800,0,0,False,,693.54,73.1,161,5.0,76.6
VL10797,LATAM,Santiago,São Paulo,Chile,Internacional,Económica,6,Viernes,217,2700,0,9,False,,192.99,65.5,118,3.8,78.7
VL12208,Sky Airline,Bogotá,Miami,Colombia,Internacional,Económica,12,Lunes,300,3800,0,0,False,,511.83,79.0,142,3.5,74.7
VL11636,Avianca,Ciudad Mx,Bogotá,México,Internacional,Económica,12,Jueves,242,3200,0,4,False,,367.05,100.0,180,4.1,71.3
VL11343,Volaris,Buenos Aires,Lima,Argentina,Internacional,Económica,10,Sábado,237,3000,23,35,False,Clima,372.23,85.0,153,2.7,67.9
VL11080,Copa Airlines,Ciudad Mx,Miami,México,Internacional,Económica,12,Viernes,163,2100,34,50,False,Mecánico,208.56,100.0,180,3.7,81.9
VL11856,LATAM,Ciudad Mx,Miami,México,Internacional,Económica,8,Sábado,173,2100,4,5,False,,275.83,100.0,180,3.6,79.2
VL11249,Viva Air,Santiago,São Paulo,Chile,Internacional,Ejecutiva,4,Lunes,217,2700,0,3,False,,793.57,69.3,152,2.8,66.3
VL12314,Aeroméxico,Cartagena,Bogotá,Colombia,Doméstica,Económica,2,Domingo,68,650,0,0,False,,54.32,75.6,136,3.7,77.0
VL12937,LATAM,Santiago,São Paulo,Chile,Internacional,Ejecutiva,4,Jueves,207,2700,0,0,False,,824.73,71.5,157,4.7,79.0
VL12792,Viva Air,Santiago,São Paulo,Chile,Internacional,Económica,12,Domingo,202,2700,17,13,False,Clima,313.49,81.5,147,3.3,64.0
VL12803,Volaris,Cartagena,Bogotá,Colombia,Doméstica,Primera,11,Domingo,61,650,0,0,False,,5722.595912476033,60.1,180,5.0,68.4
VL12065,LATAM,Ciudad Mx,Miami,México,Internacional,Económica,5,Lunes,168,2100,0,3,False,,3748.596261660685,57.5,104,3.6,77.3
VL10885,Viva Air,Ciudad Mx,Cancún,México,Doméstica,Ejecutiva,8,Sábado,142,1600,0,0,False,,298.01,66.7,147,4.1,65.6
VL10849,LATAM,Santiago,São Paulo,,Internacional,Económica,6,Viernes,223,2700,0,5,False,,301.56,91.3,164,3.6,78.7
VL12186,Copa Airlines,Lima,Santiago,Perú,Internacional,Económica,7,Lunes,213,2400,0,0,False,,271.87,77.8,140,5.0,81.9
VL10040,LATAM,Ciudad Mx,Cancún,México,Doméstica,Económica,6,Martes,140,1600,7,17,False,,257.13,94.8,171,4.9,78.9
VL10218,Volaris,Cancún,Bogotá,México,Internacional,Económica,1,Domingo,287,3500,0,0,False,,230.5,100.0,180,4.5,72.5
VL10667,LATAM,Ciudad Mx,Cancún,México,Doméstica,Ejecutiva,5,Martes,126,1600,0,0,False,,392.38,74.6,164,3.8,77.9
VL10109,Copa Airlines,Bogotá,Medellín,Colombia,Doméstica,Primera,7,Sábado,56,580,1,0,False,,208.93,71.2,214,5.0,82.9
VL11405,Copa Airlines,Lima,Buenos Aires,Perú,Internacional,Económica,8,Martes,242,3100,19,37,False,Tripulación,269.96,87.6,158,3.7,82.2
VL10162,Avianca,Cancún,Bogotá,México,Internacional,Económica,2,Sábado,254,3500,33,35,False,Clima,381.48,71.3,128,3.7,71.0
VL11070,Avianca,Bogotá,Miami,Colombia,Internacional,Económica,12,Domingo,301,3800,1,0,False,,436.11,64.5,116,5.0,71.2
VL11924,LATAM,Ciudad Mx,Miami,,Internacional,Primera,10,Sábado,188,2100,0,6,False,,924.01,76.7,230,3.5,78.8
VL11068,Copa Airlines,Ciudad Mx,Bogotá,México,Internacional,Económica,11,Viernes,230,3200,0,9,False,,266.11,69.9,126,2.7,84.4
VL10922,Volaris,Lima,Santiago,Perú,Internacional,Económica,3,Viernes,187,2400,6,10,True,,193.96,81.0,146,1.0,69.5
VL11556,Copa Airlines,Santiago,São Paulo,Chile,Internacional,Económica,1,Lunes,231,2700,0,0,False,,317.59,78.6,141,3.5,85.1
VL10614,Avianca,Lima,Santiago,Perú,Internacional,Económica,8,Domingo,210,2400,0,0,False,,,100.0,180,4.0,71.4
VL10806,Aeroméxico,Guadalajara,Ciudad Mx,México,Doméstica,Ejecutiva,7,Sábado,51,550,20,15,False,Clima,205.1,91.5,201,4.8,75.0
VL11404,Viva Air,Cancún,Bogotá,México,Internacional,Económica,3,Domingo,293,3500,0,0,False,,478.37,94.7,170,3.4,64.9
VL12946,Avianca,Medellín,Ciudad Mx,Colombia,Internacional,Ejecutiva,11,Miércoles,261,3400,33,37,False,Aeropuerto,1356.8,80.9,178,3.2,74.8
VL12196,Volaris,Lima,Buenos Aires,Perú,Internacional,Económica,3,Sábado,240,3100,0,0,False,,180.49,81.1,146,4.1,66.0
VL11992,Avianca,Santiago,São Paulo,Chile,Internacional,Económica,8,Domingo,210,2700,0,4,True,,242.72,88.9,160,3.5,72.7
VL10886,Sky Airline,Cancún,Bogotá,México,Internacional,Económica,3,Domingo,255,3500,0,0,False,,354.98,84.5,152,4.1,70.4
VL11447,Volaris,Bogotá,Quito,,Internacional,Económica,1,Sábado,112,1000,48,50,False,Aeropuerto,,69.8,126,2.5,69.1
VL11056,Volaris,Ciudad Mx,Miami,México,Internacional,Ejecutiva,9,Jueves,179,2100,0,0,False,,639.39,81.7,180,3.9,66.0
VL12247,Sky Airline,Bogotá,Quito,Colombia,Internacional,Económica,5,Jueves,85,1000,1,0,False,,143.82,91.3,164,3.8,74.6
VL11729,LATAM,Santiago,São Paulo,Chile,Internacional,Económica,6,Viernes,204,2700,0,0,False,,349.19,92.8,167,4.5,77.2
VL10681,LATAM,Santiago,Lima,Chile,Internacional,Económica,10,Lunes,194,2400,0,4,False,,207.34,76.4,138,3.3,76.4
VL10996,Avianca,Guadalajara,Ciudad Mx,México,Doméstica,Económica,9,Domingo,62,550,0,4,False,,47.22,79.8,144,2.7,72.9
VL10298,Avianca,Cancún,Bogotá,México,Internacional,Ejecutiva,7,Domingo,288,3500,0,0,False,,915.6,86.8,191,4.1,69.7
VL12381,Aeroméxico,Lima,Santiago,Perú,Internacional,Económica,4,Sábado,193,2400,0,0,False,,262.32,90.1,162,,76.6
VL11874,Avianca,Buenos Aires,Lima,Argentina,Internacional,Económica,6,Domingo,244,3000,9,4,False,,290.12,92.9,167,3.9,70.5
VL10995,Aeroméxico,Bogotá,Medellín,Colombia,Doméstica,Económica,3,Domingo,71,580,0,9,False,,62.59,83.8,151,3.7,75.2
VL11646,Copa Airlines,Ciudad Mx,Cancún,México,Doméstica,Económica,4,Domingo,141,1600,0,11,False,,120.74,89.0,160,3.8,85.3
VL11639,Volaris,Guadalajara,Ciudad Mx,México,Doméstica,Económica,2,Miércoles,64,550,18,18,False,Aeropuerto,55.85,81.9,147,3.5,68.7
VL12845,Avianca,Ciudad Mx,Bogotá,México,Internacional,Ejecutiva,8,Lunes,241,3200,0,6,False,,1216.29,83.2,183,3.6,73.5
VL11104,Avianca,Cartagena,Bogotá,Colombia,Doméstica,Económica,7,Sábado,77,650,0,0,False,,30.0,86.0,155,5.0,70.9
VL11275,Copa Airlines,Ciudad Mx,Cancún,México,Doméstica,Ejecutiva,3,Viernes,144,1600,31,26,False,Aeropuerto,294.14,67.9,149,1.4,80.5
VL10637,LATAM,Santiago,Lima,Chile,Internacional,Económica,3,Lunes,199,2400,673,565,True,Clima,247.7,94.8,171,2.9,78.0
VL12216,Aeroméxico,Bogotá,Quito,Colombia,Internacional,Económica,12,Jueves,80,1000,0,0,False,,64.13,95.2,171,4.8,75.4
